Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
brahma rudrulu,1986.0,"action, drama",,,,
brahmachari,1968.0,"world cinema, political satire, musical, drama, comedy, bollywood",,,,
brahmachari,1968.0,"drama, comedy",,,,
brahmanandam drama company,2008.0,"thriller, mystery, romance film, comedy",,,,
brahmasthram,2010.0,drama,,,,
brahmastra part one: shiva,2022.0,,,,,
brahms: the boy ii,2020.0,,,,,
braid,2019.0,,1660000.0,,,
brain blockers,2007.0,"zombie film, horror, comedy",,,,
brain damage,1988.0,"monster movie, science fiction, horror, cult, comedy, splatter film, slasher, horror comedy",,,,
brain dead,1990.0,"thriller, science fiction, horror, indie, psychological thriller, action/adventure, drama, action",,,,
brain donors,1992.0,"absurdism, buddy film, comedy, slapstick",,,,
brain of blood,1972.0,"horror, science fiction, b-movie, creature film",,,,
braindrainer,1999.0,"science fiction, comedy",,,,
brainscan,1994.0,"fantasy, science fiction, horror, sci-fi horror, teen",,,,
brainsmasher... a love story,1993.0,"comedy film, action",,,,
brainstorm,1965.0,"thriller, drama, film noir",15000000.0,,,
brainstorm,1983.0,"thriller, science fiction, psychological thriller",15000000.0,,,
brainwashed,1960.0,drama,,,,
brainwashing 101,2004.0,documentary,,,,
brake,2012.0,"thriller, crime fiction, action",,,,
bram stoker's dracula,1992.0,"thriller, horror, costume drama, gothic film, cult, period piece, fantasy, film adaptation, drama, romance film, costume horror",40000000.0,,,
bram stoker's dracula's curse,2006.0,"horror, slasher, indie",,,,
"bramble, during the summer",2006.0,romance film,,,,
bramma,1991.0,,,,,
bran nue dae,2010.0,"romantic comedy, world cinema, road movie, period piece, musical, coming of age, comedy, drama, romantic drama, romance film, teen",6750000.0,,,
brancaleone alle crociate,1970.0,"parody, costume adventure, adventure comedy, comedy, adventure",,,,
brand of the devil,1944.0,"western, action",,,,
branded,1950.0,"action/adventure, western",,,,
branded,2012.0,"science fiction, drama",,,,
branded a coward,1935.0,western,,,,
branded to kill,1967.0,"thriller, crime fiction, japanese movies, world cinema, surrealism, black-and-white, drama, crime thriller",,,,
brandenburg division,1960.0,war film,,,,
brandende liefde,1983.0,"drama, comedy",,,,
branding,1929.0,silent film,,,,
branding broadway,1918.0,"western, adventure, comedy",,,,
brandos costumes,1975.0,drama,,,,
brandy for the parson,1952.0,comedy,,,,
brannen,1973.0,"drama, fantasy",,,,
brannigan,1975.0,"thriller, crime fiction, action/adventure, mystery, suspense, crime thriller, action thrillers, action",,,,
brasileirinho,2007.0,"culture & society, music, instrumental music, history, documentary",,,,
brass,1923.0,silent film,,,,
brass monkey,1948.0,"crime fiction, thriller, black-and-white, mystery, drama, comedy",,,,
brass target,1978.0,"thriller, adventure, mystery, drama, war film, action",,,,
brassed off,1996.0,"romantic comedy, ensemble film, social problem film, indie, comedy-drama, comedy, romance film",,,,
brats,1930.0,"short film, comedy, black-and-white",,,,
brats,2002.0,drama,,,,
bratty babies,2005.0,comedy,,,,
bratuku theruvu,1953.0,drama,,,,
bratz,2007.0,,,,,
bratz babyz: the movie,2005.0,comedy,,,,
bratz forever diamondz,2006.0,"""childrens"", comedy, animation",,,,
bratz kidz: sleep-over adventure,2007.0,"comedy, animation",,,,
bratz: starrin & stylin',2004.0,"comedy, animation",,,,
bratz: the movie,2007.0,"music, family film, comedy",,,,
brave hearts: umizaru,2012.0,action,,,,
brave little tailor,1938.0,short film,,,,
brave new girl,2004.0,"music, family film, melodrama, drama",,,,
brave new world,1998.0,"science fiction, dystopia",,,,
brave records of the sanada clan,1963.0,japanese movies,,,,
brave story,2006.0,"fantasy adventure, japanese movies, world cinema, animation, mystery, anime, fantasy",,,,
brave warrior,1952.0,"western, action",,,,
braveheart,1925.0,silent film,72000000.0,,,
braveheart,1995.0,"biography, adventure, history, war film, action/adventure, period piece, drama, costume drama, action",72000000.0,,,
bravestarr: the movie,1988.0,"family film, western, space western, animation",,,,
bravissimo,1955.0,"musical, comedy",,,,
bravo maestro,1978.0,drama,,,,
bravo my life,2007.0,,,,,
bravo two zero,1999.0,"gulf war, action/adventure, drama, war film, action, combat films",,,,
"bravo, my life!",2005.0,drama,,,,
brazdat,1973.0,drama,,,,
brazil,1944.0,"romantic comedy, screwball comedy, musical, drama, comedy, romantic drama, romance film",15000000.0,,,
brazil,1985.0,"science fiction, future noir, cult, satire, fantasy, comedy, drama, black comedy, dystopia, kafkaesque",15000000.0,,,
brazil at war,1943.0,"short film, propaganda film",,,,
brazil year 2000,1969.0,drama,,,,
breach,2007.0,"crime fiction, thriller, docudrama, drama, crime thriller, spy",,,,
breach of conduct,1994.0,"melodrama, drama",,,,
breach of faith: a family of cops 2,1997.0,"crime fiction, thriller, gangster film, television movie, drama, crime thriller",,,,
breach of promise,1942.0,romance film,,,,
bread,1924.0,silent film,,,,
bread and chocolate,1974.0,"drama, comedy, world cinema",,,,
bread and milk,2001.0,drama,,,,
bread and roses,2000.0,"drama, indie, political drama",,,,
bread and tulips,2000.0,"romantic comedy, world cinema, drama, comedy, romantic drama, romance film, comedy of errors",,,,
bread of love,1953.0,"drama, black-and-white",,,,
"bread, love and dreams",1953.0,"romantic comedy, world cinema, black-and-white, drama, comedy, romantic drama, romance film",,,,
break,2009.0,"crime fiction, crime thriller, action, gangster film, drama",,,,
break ke baad,2010.0,"world cinema, musical, drama, comedy, romantic drama, romance film, bollywood",,,,
break of hearts,1935.0,"romance film, melodrama, drama, black-and-white",,,,
break out,2002.0,"comedy film, drama, comedy",,,,
break the news,1938.0,"musical, action, adventure, comedy film",,,,
break the science barrier,2008.0,documentary,,,,
break the silence: the movie,2020.0,,,,,
break through the darkness,2021.0,,,,,
break through!,2004.0,"japanese movies, romance film, action, drama, comedy",,,,
break up,1965.0,black-and-white,,,,
break up club,2010.0,"romantic comedy, world cinema, drama, comedy, romantic drama, romance film, chinese movies",,,,
break up the dance,1957.0,short film,,,,
"break, break, break",1914.0,"short film, silent film, drama, indie, black-and-white",,,,
breakaway,1963.0,crime fiction,,,,
breakaway,2011.0,"sports, drama, comedy",,,,
breakdown,1952.0,"crime fiction, drama, film noir",36000000.0,,,
breakdown,1997.0,"crime fiction, thriller, psychological thriller, action/adventure, suspense, action",36000000.0,,,
breaker morant,1980.0,"anti-war, british empire film, history, period piece, drama, war film, anti-war film, courtroom drama",,,,
breaker! breaker!,1977.0,"thriller, chase movie, road movie, action/adventure, martial arts film, action",,,,
breakfast at tiffany's,1961.0,"romantic comedy, comedy of manners, comedy-drama, drama, comedy, romance film",,,,
breakfast for two,1937.0,"romantic comedy, romance film, comedy, black-and-white, slapstick",,,,
breakfast in bed,1963.0,comedy,,,,
breakfast of champions,1999.0,"absurdism, comedy-drama, satire, drama, comedy, black comedy, tragicomedy",12000000.0,,,
breakfast on pluto,2005.0,"lgbt, indie, world cinema, comedy-drama, period piece, drama, comedy, tragicomedy, political drama",,,,
breakfast with einstein,1998.0,comedy film,,,,
breakfast with scot,2007.0,"lgbt, indie, gay, gay interest, drama, comedy, gay themed",,,,
breakheart pass,1975.0,"crime fiction, detective fiction, adventure, detective, action/adventure, western, drama, action, hybrid western",,,,
breakin',1984.0,"dance, indie, hip hop movies, comedy film, musical, coming of age, drama, romance film",,,,
breakin' 2: electric boogaloo,1984.0,"dance, indie, hip hop movies, musical, drama, teen",,,,
breaking all the rules,1985.0,"romance film, comedy film",,,,
breaking and entering,2006.0,"thriller, romantic drama, romance film, parkour in popular culture, drama",,,,
breaking away,1979.0,"comedy-drama, sports, drama, comedy, coming of age, family film",,,,
breaking dawn,2004.0,"thriller, horror, indie, supernatural, psychological thriller, mystery, suspense",,,,
breaking glass,1980.0,"punk rock, drama, musical drama, musical",,,,
breaking in (2018),2018.0,,,,,
breaking news,2004.0,"crime fiction, world cinema, action/adventure, martial arts film, drama, action, chinese movies",,,,
breaking news,2009.0,family drama,,,,
breaking news,2012.0,"comedy film, satire",,,,
breaking out,1999.0,"comedy-drama, drama, comedy",,,,
breaking point,2005.0,"short film, documentary",,,,
breaking point,1976.0,"crime fiction, drama",,,,
breaking point,2009.0,"crime fiction, thriller, action, drama",,,,
breaking the habit,1965.0,"short film, documentary",,,,
breaking the habit,2004.0,animation,,,,
breaking the ice,1938.0,drama,,,,
breaking the language barrier,1961.0,"short film, documentary",,,,
breaking the news,1912.0,silent film,,,,
breaking the rules,1992.0,drama,,,,
breaking the silence,2000.0,"drama, chinese movies, world cinema",,,,
breaking the surface: the greg louganis story,1997.0,"sports, biographical film, drama",,,,
breaking the waves,1996.0,"melodrama, indie, world cinema, erotic drama, drama, romantic drama, romance film",,,,
breaking up,1997.0,"romantic comedy, romantic drama, romance film, drama, comedy film",,,,
breaking upwards,2010.0,,15000.0,,,
breaking with old ideas,1977.0,"drama, chinese movies",,,,
breakout,1975.0,"thriller, action/adventure, action",,,,
breakout,1959.0,drama,,,,
breakthrough,1979.0,"drama, war film",,,,
breakthrough,1950.0,"drama, war film",,,,
breakup buddies,2014.0,,,778000.0,188239700.0,189017700.0
breast cancer legacy,2004.0,documentary,,,,
breast men,1997.0,"comedy-drama, docudrama, drama, comedy, medical fiction, biopic [feature]",,,,
breath,2002.0,"drama, comedy, world cinema, indie",,,,
breath,2007.0,drama,,,,
breath control: the history of the human beat box,2002.0,"music, instrumental music, documentary",,,,
breath made visible,2009.0,"dance, biography, documentary",,,,
breath of hate,2009.0,"cult, drama, romance film, horror, slasher",,,,
breath of life,1990.0,drama,,,,
breath of life,1991.0,short film,,,,
breathe (2017),2017.0,,,,,
breathe in,2014.0,,,,,
breathful,2007.0,comedy,,,,
breathing,2011.0,"coming-of-age film, drama",,,,
breathing fire,1991.0,"crime fiction, action, martial arts film",,,,
breathing lessons: the life and work of mark o'brien,1996.0,"illnesses & disabilities, culture & society, biography, indie, short film, language & literature, documentary",,,,
breathing port robinson,2009.0,documentary,,,,
breathing room,2008.0,"thriller, mystery, action, horror",,,,
breathless,2008.0,"crime fiction, drama, world cinema",7000000.0,,,
breathless,1960.0,"crime fiction, art film, world cinema, black-and-white, drama, romance film, neo-noir",7000000.0,,,
breathless,1983.0,"crime fiction, remake, drama, suspense, romantic drama, crime thriller, romance film",7000000.0,,,
brecha,2009.0,drama,,,,
breeders,1986.0,"thriller, b-movie, science fiction, horror",,,,
breezy,1973.0,"romantic drama, romance film, drama",,,,
bremenskie muzykanty,1969.0,"short film, animated cartoon, musical comedy",,,,
brenda starr,1989.0,"action/adventure, action, comedy, adventure",,,,
"brenda starr, reporter",1945.0,"crime fiction, action, adventure, black-and-white",,,,
brenno il nemico di roma,1963.0,adventure,,,,
brennu-njálssaga,1981.0,short film,,,,
"bret ""hit man"" hart: the best there is, the best there was, the best there ever will be",2005.0,"sports, documentary",,,,
bret maverick: the lazy ace,1981.0,"western, action",,,,
breve cielo,1969.0,drama,,,,
brewster mccloud,1970.0,"fantasy comedy, satire, comedy-drama, new hollywood",,,,
brewster's millions,1935.0,musical,,,,
brewster's millions,1921.0,"silent film, indie, black-and-white, comedy",,,,
brewster's millions,1985.0,"screwball comedy, comedy",,,,
brewster's millions,1945.0,black-and-white,,,,
brewster's millions,1914.0,"silent film, indie, black-and-white, comedy",,,,
brian's song,1971.0,"sports, biographical film, drama, television movie",,,,
brian's song,2001.0,"sports, period piece, biography, drama",,,,
briana loves jenna,2001.0,"adult, pornographic movie",,,,
brice de nice,2005.0,"gross out, gross-out film, comedy, teen",,,,
brick,2006.0,"crime fiction, thriller, detective fiction, indie, detective, mystery, drama, film noir, crime thriller, teen, neo-noir",450000.0,,,
brick bradford,1947.0,"science fiction, action, adventure, black-and-white",,,,
brick lane,2007.0,"period piece, feminist film, drama, indie, film adaptation",2500000.0,,,
brick mansions,2014.0,,28000000.0,20396829.0,53024395.0,73421224.0
bride & prejudice,2005.0,,7000000.0,6605592.0,18667961.0,25273553.0
bride 13,1920.0,"thriller, silent film, black-and-white",,,,
bride and gloom,1918.0,"short film, silent film, indie, black-and-white, comedy",,,,
bride and prejudice,2004.0,"romantic comedy, comedy of manners, musical, drama, comedy, film adaptation, romance film",,,,
bride flight,2011.0,,,,,
bride for sale,1949.0,"romantic comedy, romance film, comedy, black-and-white, workplace comedy",,,,
bride of boogedy,1987.0,"family film, fantasy comedy, comedy, ""childrens/family""",,,,
bride of chucky,1998.0,"thriller, horror, supernatural, cult, horror comedy, black comedy, romance film, slasher, comedy",25000000.0,,,
bride of frankenstein,1935.0,"science fiction, horror, comedy, black-and-white, monster",,,,
bride of glomdal,1926.0,"romance film, drama",,,,
bride of re-animator,1990.0,"science fiction, horror, sci-fi horror, cult, comedy, zombie film, horror comedy",,,,
bride of the gorilla,1951.0,"thriller, b-movie, science fiction, horror, black-and-white",,,,
bride of the monster,1956.0,"monster movie, science fiction, b-movie, creature film, cult, horror",,,,
bride of the wind,2001.0,"biography, indie, period piece, drama, biopic [feature], romantic drama, romance film, biographical film",,,,
bride of vengeance,1949.0,"romantic drama, romance film, drama, adventure, period piece",,,,
bride service,1975.0,"short film, documentary",,,,
bride wars,2009.0,"romantic comedy, romance film, comedy",30000000.0,,56434914.0,
bride's play,1922.0,"romance film, silent film",,,,
brideless groom,1947.0,"short film, comedy, black-and-white, slapstick",,,,
brides,2004.0,"romantic drama, romance film, drama, world cinema",,,,
brideshead revisited,2008.0,"lgbt, period piece, drama, film adaptation, romantic drama, romance film",,,,
bridge,1988.0,"short film, musical",,,,
bridge,1949.0,"drama, war film",,,,
bridge of dragons,1999.0,"thriller, action/adventure, action thrillers, action",,,,
bridge of spies,2015.0,,40000000.0,72313754.0,93164594.0,165478348.0
bridge to nowhere,1986.0,"thriller, horror, drama",,,,
bridge to the sun,1961.0,"drama, war film",,,,
bridge wives,1932.0,"short film, comedy, black-and-white",,,,
bridget jones's baby,2016.0,,,24300000.0,187700000.0,212000000.0
bridget jonesâs baby,2016.0,,35000000.0,,,
brief crossing,2001.0,"romantic drama, romance film, drama, comedy, world cinema",,,,
brief ecstasy,1937.0,romantic drama,,,,
brief encounter,1945.0,"romantic drama, romance film, drama, black-and-white",,,,
brief encounter,1974.0,drama,,,,
brief interviews with hideous men,2007.0,"romantic comedy, indie, drama, comedy, film adaptation, black comedy, romance film",,,,
brigada en acción,1977.0,drama,,,,
brigada explosiva contra los ninjas,1986.0,"adventure, comedy",,,,
brigadier gerard,1915.0,"historical fiction, drama",,,,
brigadoon,1954.0,"musical, fantasy, romance film",,,,
brigands,1999.0,drama,,,,
brigham city,2001.0,"crime fiction, thriller, indie, mystery, drama, crime thriller",1000000.0,,,
brigham young,1940.0,"biography, historical fiction, epic, black-and-white, drama, biopic [feature]",,,,
bright,2017.0,,90000000.0,,,
bright and early,1918.0,"short film, silent film, indie, black-and-white, comedy",,,,
bright angel,1990.0,"thriller, road movie, americana, drama, crime drama",,,,
bright days ahead,2014.0,,,,,
bright eyes,1929.0,romance film,,,,
bright eyes,1934.0,"family drama, black-and-white, musical, drama, comedy, family film",,,,
bright future,2003.0,"japanese movies, drama, world cinema",,,,
bright leaf,1950.0,"romance film, melodrama, drama",,,,
bright leaves,2003.0,"culture & society, history, biography, indie, documentary",,,,
bright lights,1930.0,musical,,,,
bright lights,1925.0,silent film,,,,
bright lights,1935.0,black-and-white,,,,
bright lights,1916.0,"short film, silent film, indie, black-and-white, comedy",,,,
bright lights,1928.0,"short film, comedy film, animation",,,,
"bright lights, big city",1988.0,"japanese movies, drama",25000000.0,,,
bright road,1953.0,"music, drama",,,,
bright star,2009.0,"romantic drama, romance film, biography, drama, period piece",8500000.0,,,
bright victory,1951.0,"romance film, drama, war film",,,,
bright young things,2003.0,"indie, comedy of manners, comedy-drama, period piece, drama, comedy, war film",,,,
brightburn,2019.0,,7000000.0,17300439.0,15924215.0,33224654.0
brighton rock,1947.0,"crime fiction, black-and-white, film noir, crime drama",11000000.0,,,
brighton rock,2010.0,"crime fiction, thriller, remake, drama, film adaptation, romantic drama, romance film, film noir",11000000.0,,,
brighton wok: the legend of ganja boxing,2008.0,"action, martial arts film, fantasy, ninja movie, comedy",,,,
brighty of the grand canyon,1967.0,"western, family drama, drama, adventure, family film",,,,
brigitte et brigitte,1966.0,"comedy, black-and-white",,,,
brillante porvenir,1965.0,drama,,,,
brilliant,2004.0,thriller,,,,
brilliant lies,1996.0,"drama, courtroom drama",,,,
brilliantovaya ruka,1968.0,"comedy, world cinema",,,,
brindavanam,2010.0,romance film,,,,
bring 'em back alive,1932.0,"adventure, documentary",,,,
bring happiness home,2013.0,,,,,
bring home the turkey,1927.0,"short film, silent film, family film, comedy, black-and-white",,,,
bring it on again,2004.0,"sports, comedy, teen",,,,
bring it on: all or nothing,2006.0,"sports, comedy, teen",,,,
bring it on: fight to the finish,2009.0,"sports, dance, comedy, teen",,,,
bring it on: in it to win it,2007.0,"sports, comedy, teen",,,,
bring me the head of alfredo garcia,1974.0,"thriller, action/adventure, adventure, road movie, action thrillers, revisionist western, drama, comedy, crime fiction, black comedy, action",,,,
bring me the head of charlie brown,1986.0,"short film, parody, comedy film, action, animation",,,,
bring me the head of mavis davis,1997.0,"black comedy, crime comedy, comedy",,,,
bring on the night,1985.0,"concert film, documentary",,,,
bring your smile along,1955.0,"romantic comedy, musical, comedy",,,,
bringing out the dead,1999.0,"drama, film adaptation",32000000.0,,,
bringing rain,2003.0,"drama, mystery, coming of age, indie, teen",,,,
bringing the cold to poland,2006.0,music,,,,
bringing up baby,1938.0,"romantic comedy, romance film, screwball comedy, comedy",,,,
bringing up bobby,2009.0,comedy film,,,,
bringing up bobby,2011.0,drama,,,,
bringing up father,1946.0,comedy film,,,,
brink of disaster!,1972.0,short film,,,,
brink of life,1958.0,"drama, black-and-white",,,,
brink!,1998.0,"sports, action, drama, teen",,,,
brinks: the great robbery,1976.0,drama,,,,
bristol boys,2005.0,"crime fiction, drama, crime drama",,,,
britain in a day,2012.0,documentary,,,,
britannia hospital,1982.0,"parody, black comedy, satire, comedy",,,,
britannia mews,1949.0,drama,,,,
britannia of billingsgate,1933.0,"musical, drama, musical drama",,,,
britannic,2000.0,"disaster, drama, epic, spy",,,,
british agent,1934.0,"romantic drama, war film, drama, spy",,,,
british intelligence,1940.0,"black-and-white, spy",,,,
british market,1998.0,drama,,,,
britney spears: greatest hits: my prerogative,2004.0,music,,,,
britney spears: live from miami - the onyx hotel tour,2004.0,"music, documentary",,,,
britney: the videos,2001.0,short film,,,,
britz,2007.0,"drama, television movie",,,,
broadcast news,1987.0,"parody, media satire, comedy-drama, workplace comedy, satire, drama, comedy, romance film, romantic comedy",,,,
broadway,1942.0,"crime fiction, mystery, musical, black-and-white",,,,
broadway,1929.0,musical,,,,
broadway bill,1934.0,"romantic comedy, horse racing, black-and-white, sports, drama, comedy, romance film, family film",,,,
broadway damage,1997.0,"lgbt, romantic comedy, gay, gay interest, comedy, gay themed, romance film",,,,
broadway danny rose,1984.0,"comedy of errors, comedy",,,,
broadway gondolier,1935.0,"musical, comedy",,,,
broadway lady,1925.0,silent film,,,,
broadway limited,1941.0,comedy,,,,
broadway love,1918.0,"romance film, silent film, black-and-white",,,,
broadway melody of 1936,1935.0,"backstage musical, black-and-white, musical comedy, musical, comedy, romance film",,,,
broadway melody of 1938,1937.0,"backstage musical, musical, romance film, black-and-white",,,,
broadway melody of 1940,1940.0,"backstage musical, romance film, musical, black-and-white, musical drama",,,,
broadway nights,1927.0,"silent film, drama, indie, black-and-white",,,,
broadway rhythm,1944.0,"backstage musical, musical, comedy, musical comedy",,,,
broadway rose,1922.0,"silent film, drama, romance film",,,,
broadway scandals,1929.0,"musical, romance film",,,,
broadway serenade,1939.0,black-and-white,,,,
broadway through a keyhole,1933.0,musical,,,,
broadway to cheyenne,1932.0,"western, drama, hybrid western",,,,
broadway's like that,1930.0,short film,,,,
broadway: the golden age,2004.0,"biography, documentary",,,,
brocket 99,2006.0,documentary,,,,
brocéliande,2002.0,"monster movie, b-movie, horror",,,,
broder gabrielsen,1966.0,drama,,,,
broke sky,2007.0,"crime fiction, thriller, indie, psychological thriller, drama, crime thriller",,,,
broke*,2011.0,"biographical film, drama, documentary",,,,
brokedown palace,1999.0,"thriller, crime fiction, melodrama, drama, prison, courtroom drama",25000000.0,,,
broken,1992.0,short film,,,,
broken,2007.0,"thriller, crime fiction, drama, indie",,,,
broken allegiance,2002.0,"short film, fan film, indie",,,,
broken angel,2008.0,"family drama, drama, addiction drama, melodrama",,,,
broken arrow,1950.0,"action/adventure, western, action",65000000.0,,,
broken arrow,1996.0,"action/adventure, thriller, action, spy",65000000.0,,,
broken arrows,2007.0,drama,,,,
broken barrier,1952.0,romance film,,,,
broken barriers,1924.0,"silent film, drama, black-and-white",,,,
broken blossoms,1919.0,"silent film, indie, black-and-white, drama, romantic drama, romance film",,,,
broken blossoms,1936.0,"romance film, drama",,,,
broken bridges,2006.0,"music, drama",,,,
broken circle breakdown,2013.0,,,,,
broken embraces,2009.0,"thriller, biography, world cinema, comedy-drama, melodrama, drama, romantic drama, romance film, family film",,,,
broken english,2007.0,"romantic comedy, japanese movies, indie, drama, comedy, romance film",,,,
broken english,1996.0,romance film,,,,
broken english,1981.0,drama,,,,
broken fetters,1916.0,"short film, silent film, comedy, black-and-white, indie",,,,
broken highway,1993.0,"drama, indie, black-and-white",,,,
broken hill,2009.0,"family film, family drama, drama, romance film, teen",,,,
broken horses,2015.0,,15000000.0,,,
broken journey,1948.0,"disaster, action, drama",,,,
broken lance,1954.0,"action/adventure, western, family drama, drama",,,,
broken laws,1924.0,"silent film, drama",,,,
broken lullaby,1932.0,"drama, black-and-white",,,,
broken oath,1977.0,"martial arts film, chinese movies",,,,
broken promises: taking emily back,1993.0,drama,,,,
broken rainbow,1985.0,"political cinema, history, social issues, documentary",,,,
broken sky,2006.0,"lgbt, world cinema, drama, gay themed, romantic drama, romance film",,,,
broken spell,1958.0,,,,,
broken springs,2010.0,"zombie film, action, horror, indie",,,,
broken strings,1940.0,"music, drama",,,,
broken threads,1917.0,drama,,,,
broken trail,2006.0,"epic western, revisionist western, western",,,,
broken vessels,1998.0,"crime fiction, drama, medical fiction",600000.0,,,
broken vows,1987.0,"crime fiction, romantic drama, romance film, drama, crime drama",,,,
broken ways,1913.0,"short film, silent film, western, indie, black-and-white",,,,
broken wings,2002.0,"short film, drama, world cinema",,,,
broker,2022.0,,,,,
bromo and juliet,1926.0,"short film, silent film, indie, black-and-white, comedy",,,,
bronco billy,1980.0,"adventure, action/adventure, western, drama, comedy, romance film",,,,
bronco bullfrog,1969.0,"drama, coming of age, crime drama",,,,
bronson,2008.0,"crime fiction, thriller, biography, crime drama, drama, biopic [feature], biographical film, action, prison",230000.0,,,
bronx executioner,1989.0,"thriller, science fiction, world cinema, action/adventure, martial arts film, action",,,,
bronycon: the documentary,2012.0,documentary,,,,
bronze head and steel arm,1972.0,"action, chinese movies, adventure",,,,
brooklyn,2015.0,,11000000.0,38322743.0,23753398.0,62076141.0
brooklyn bizarre,2015.0,,500000.0,,,
brooklyn bridge,1981.0,documentary,,,,
brooklyn castle,2012.0,documentary,,,,
brooklyn dodgers: the ghosts of flatbush,2007.0,"sports, documentary",,,,
brooklyn force,2008.0,"science fiction, indie, comedy film, short film, drama, fan film",,,,
brooklyn lobster,2005.0,"drama, family drama, comedy-drama, comedy, indie",,,,
brooklyn matters,2007.0,documentary,,,,
brooklyn rules,2006.0,"crime fiction, gangster film, comedy-drama, period piece, coming of age, drama",8000000.0,,,
brooklyn thrill killers,1999.0,"short film, drama",,,,
brooklyn to manhattan,2010.0,thriller,,,,
broom-stick bunny,1956.0,"short film, family film, comedy, animation",,,,
broos,1997.0,"family drama, drama",,,,
bros,2022.0,,,,,
brot und rosen,1967.0,drama,,,,
broth of a boy,1959.0,"media satire, drama, comedy",,,,
brothel,2008.0,"thriller, supernatural, drama, psychological thriller, suspense",,,,
brother,2000.0,"thriller, crime fiction, japanese movies, world cinema, action/adventure, drama, crime thriller",12000000.0,450594.0,,
brother,1997.0,"crime fiction, thriller, gangster film, world cinema, drama, music",12000000.0,450594.0,,
brother,2010.0,"sports, family film, drama, world cinema",12000000.0,450594.0,,
brother 2,2000.0,"crime fiction, gangster film",,,,
brother alfred,1932.0,comedy,,,,
brother bear,2003.0,"adventure, ""childrens/family"", animal picture, animation, coming of age, comedy, drama, fantasy, family film",,,,
brother bear 2,2006.0,"family film, animation, fantasy, adventure, animated cartoon",,,,
brother brat,1944.0,"short film, family film, comedy, animation",,,,
brother john,1971.0,drama,,,,
brother of sleep,1995.0,"music, romance film, drama, world cinema",,,,
brother orchid,1940.0,"crime fiction, gangster film, black-and-white, drama, comedy, crime comedy",,,,
brother rat,1938.0,"romance film, comedy",,,,
brother rat and a baby,1940.0,comedy,,,,
"brother sun, sister moon",1972.0,"christian film, biography, world cinema, costume drama, hagiography, period piece, drama, biopic [feature], biographical film",,,,
brother to brother,2004.0,"lgbt, drama, indie",,,,
brother's justice,2010.0,"mockumentary, comedy",,,,
brother's keeper,1992.0,"crime fiction, indie, documentary",,,,
"brother, can you spare a dime?",1975.0,"history, documentary",,,,
"brother, cry for me",1970.0,"crime fiction, adventure",,,,
brotherhood,2009.0,"lgbt, drama, political drama, world cinema",,,,
brotherhood,2010.0,"crime fiction, crime thriller, drama, thriller, indie",,,,
brotherhood (2011),2011.0,,,,,
brotherhood of blades 2,2017.0,,,,,
brotherhood of blades 2: the infernal battlefield,2017.0,,,,,
brotherhood of blood,2007.0,"cult, horror, creature film",,,,
brotherhood of death,1976.0,"thriller, blaxploitation, action, drama",,,,
brotherhood of justice,1986.0,"thriller, action, drama",,,,
