Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
danielle steel's the ring,1996.0,"romantic drama, romance film, film adaptation, drama, television movie",,,,
danielson: a family movie,2006.0,"rockumentary, indie, documentary",,,,
danika,2006.0,"thriller, drama, horror, psychological thriller",,,,
danny,2002.0,"comedy-drama, drama, comedy",,,,
danny boy,1934.0,musical,,,,
danny boy,1941.0,drama,,,,
danny boy,1946.0,"drama, adventure",,,,
danny collins,2015.0,,10000000.0,,,
danny deckchair,2003.0,"romantic comedy, indie, world cinema, comedy, romance film, fantasy comedy",,,,
danny jones,1972.0,drama,,,,
danny roane: first time director,2006.0,"parody, mockumentary, comedy",,,,
danny the dog,2005.0,,43000000.0,,,
"danny, the champion of the world",1989.0,"sports, comedy-drama, ""childrens/family""",,,,
dans la peau de jacques chirac,2006.0,documentary,,,,
dans la vie tout s'arrange,1952.0,comedy film,,,,
"dans le silence, je sens rouler la terre",2010.0,documentary,,,,
dans paris,2006.0,"romance film, family drama, drama, world cinema",,,,
danse serpentine,1896.0,"short film, silent film",,,,
dansöz,2001.0,drama,,,,
dante 01,2008.0,"science fiction, prison, world cinema",,,,
dante's inferno,1924.0,"silent film, horror, black-and-white",,,,
dante's inferno,1935.0,"drama, black-and-white",,,,
dante's inferno,2007.0,"parody, indie, animation, drama, comedy, film adaptation",,,,
dante's inferno - abandon all hope,2010.0,short film,,,,
dante's inferno animated,2011.0,"short film, animation",,,,
dante's inferno documented,2012.0,"fantasy, family film, drama",,,,
dante's peak,1997.0,"thriller, adventure, doomsday film, action/adventure, disaster, action",115000000.0,,,
dante’s inferno: an animated epic,2010.0,"horror, action, fantasy, animation",,,,
danton,1931.0,drama,,,,
danton,1983.0,"art film, world cinema, drama, biographical film, political drama, courtroom drama",,,,
"danyel waro, fyer bâtard",2002.0,documentary,,,,
dao,1995.0,"martial arts film, drama, chinese movies",,,,
daphne and the diplomat,1937.0,comedy film,,,,
daphne and the pirate,1916.0,"silent film, indie, costume adventure, black-and-white, drama, action, adventure",,,,
dar alanda kısa paslaşmalar,2000.0,drama,,,,
dar la cara,1962.0,"drama, black-and-white",,,,
daraar,1996.0,bollywood,,,,
darby and joan,1937.0,drama,,,,
darby o'gill and the little people,1959.0,"fantasy, family film, drama, adventure",,,,
darby's rangers,1958.0,"war film, black-and-white, combat films",,,,
darclee,1961.0,drama,,,,
dard,1981.0,"crime fiction, bollywood",,,,
dard,1947.0,"musical, drama, family film",,,,
dard divorce,2007.0,"horror, indie",,,,
dard ka rishta,1982.0,drama,,,,
dare,2009.0,"lgbt, drama, psychological thriller, indie",,,,
dare not walk alone,2006.0,"culture & society, biography, indie, history, political cinema, documentary",,,,
dare to dream: the story of the u.s. women's soccer team,2005.0,sports,,,,
dare to love me,2008.0,"musical, romance film",,,,
daredevil jack,1920.0,"silent film, action, western, black-and-white",,,,
daredevil's time,1977.0,"family film, comedy film",,,,
daredevils of the red circle,1939.0,"action, adventure, black-and-white, movie serial",,,,
daredevils of the west,1943.0,"western, action, adventure, black-and-white",,,,
daresalam,2000.0,"drama, political drama, world cinema, war film",,,,
darfur,2010.0,"thriller, political thriller, action/adventure, drama, war film, action, political drama",,,,
darfur now,2007.0,"culture & society, social issues, documentary",,,,
darinda,2002.0,"thriller, action",,,,
daring game,1968.0,"action, adventure",,,,
darius goes west,2006.0,"indie, documentary",,,,
dariya dil,1988.0,family film,,,,
dark alibi,1946.0,"crime fiction, crime thriller, detective fiction, detective, mystery",,,,
dark and stormy night,2009.0,"thriller, parody, mystery, comedy, indie",,,,
dark angel,1990.0,,7000000.0,,,
dark arc,2004.0,"black comedy, comedy, indie",,,,
dark at noon,1993.0,"fantasy, comedy",,,,
dark blood,1993.0,thriller,,,,
dark blue almost black,2006.0,"lgbt, drama, world cinema",,,,
dark blue world,2001.0,"buddy film, action, drama, world cinema, war film",,,,
dark chamber,2007.0,"thriller, crime thriller, horror, slasher",,,,
dark circles,2012.0,horror,,,,
dark city,1998.0,"thriller, mystery, science fiction, neo-noir",27000000.0,,,
dark city,1990.0,drama,27000000.0,,,
dark city,1950.0,"crime fiction, thriller, drama, film noir, crime thriller",27000000.0,,,
dark command,1940.0,"action/adventure, western",,,,
dark corners,2007.0,"thriller, horror, psychological thriller, supernatural",,,,
dark days,2000.0,"culture & society, biography, indie, social issues, documentary",,,,
dark descent,2002.0,"action/adventure, thriller, action, drama",,,,
dark descent of the forgotten empress,2007.0,"disaster, romantic drama, drama, epic, adventure",,,,
dark eyes,1987.0,"romantic drama, romance film, drama",,,,
dark figure of crime,2018.0,,,,,
dark floors,2008.0,"zombie film, monster movie, horror, creature film",,,,
dark forest,2006.0,"zombie film, horror, world cinema",,,,
dark habits,1983.0,"lgbt, world cinema, satire, drama, comedy, black comedy",,,,
dark harbor,1998.0,"thriller, erotic thriller, psychological thriller, mystery, suspense, crime thriller",,,,
dark harvest,2004.0,"horror, slasher",,,,
dark heaven,1965.0,"drama, musical, horror, comedy",,,,
dark heritage,1989.0,"b-movie, horror, slasher",,,,
dark honeymoon,2008.0,"thriller, horror, mystery, drama, crime thriller, slasher",,,,
dark horse,2011.0,"romantic drama, romance film, drama",,,,
dark horse,1992.0,drama,,,,
dark horse,2005.0,"romance film, drama, art film, world cinema, comedy",,,,
dark horse (2016),2016.0,,,,,
dark house,2010.0,"thriller, horror",,,,
dark intruder,1965.0,"mystery, horror",,,,
dark journey,1937.0,"romance film, war film, horror, black-and-white, spy",,,,
dark kingdom: the dragon king,2004.0,"action/adventure, sword and sorcery, fantasy adventure, fantasy, sword and sorcery films",,,,
dark magic,1939.0,"short film, comedy",,,,
dark mansions,1986.0,thriller,,,,
dark matter,2007.0,drama,,,,
dark measures,2009.0,"crime fiction, action, drama",,,,
dark metropolis,2010.0,"science fiction, fantasy",,,,
dark mirror,2009.0,"thriller, horror, indie, supernatural, psychological thriller, crime thriller",,,,
dark mountain,1944.0,"crime fiction, drama, adventure",,,,
dark nature,2009.0,"thriller, crime thriller, suspense",,,,
dark night,2006.0,"drama, romance film, horror",,,,
dark night of the scarecrow,1981.0,"monster movie, television movie, horror, supernatural",,,,
dark obsession,1989.0,"thriller, drama",,,,
dark of the sun,1968.0,"adventure, war film",,,,
dark passage,1947.0,"thriller, crime fiction, drama, crime thriller, romantic drama, film noir",,,,
dark phoenix,2019.0,,350000000.0,,,
dark places,1974.0,horror,,,,
dark planet,2009.0,,,,,
dark planet: visions of america,2004.0,documentary,,,,
dark prince: the true story of dracula,2000.0,"thriller, biographical film, horror",,,,
dark purpose,1964.0,mystery,,,,
dark rainbow,2012.0,"romance film, musical",,,,
dark redemption,1999.0,"short film, science fiction, action, fantasy, adventure",,,,
dark reel,2008.0,"thriller, horror, mystery, drama, crime thriller, slasher",,,,
dark resonance,2010.0,drama,,,,
dark resurrection,2007.0,indie,,,,
dark ride,2006.0,"cult, horror, slasher, teen",,,,
dark rising,2007.0,"action/adventure, action, horror, horror comedy, comedy",,,,
dark river,1990.0,drama,,,,
dark secrets,1923.0,"silent film, drama, indie, black-and-white",,,,
dark shell,2003.0,"psychological thriller, drama, erotica, animation",,,,
dark skies,2013.0,,3500000.0,17418667.0,10439436.0,27858103.0
dark soldier d,2004.0,"action/adventure, science fiction, anime, japanese movies, world cinema",,,,
dark star,1974.0,"parody, thriller, science fiction, indie, cult, drama, comedy, adventure",,,,
dark streets,2008.0,"crime fiction, drama, indie, film noir, neo-noir",,,,
dark streets of cairo,1940.0,"crime fiction, mystery, adventure",,,,
dark tales of japan,2005.0,"japanese movies, horror, world cinema",,,,
dark tide,2011.0,thriller,,,,
dark tower,1987.0,"thriller, horror, supernatural",,,,
dark universe,1993.0,"alien film, science fiction, horror",,,,
dark victory,1939.0,"romantic drama, tragedy, drama, romance film, black-and-white",,,,
dark walker,2003.0,"monster movie, horror, b-movie, teen",,,,
dark water,2005.0,"thriller, drama, horror",60000000.0,,24010000.0,
dark water,2002.0,"thriller, japanese movies, horror, world cinema",60000000.0,,24010000.0,
dark water 2005 re0release,2005.0,,,,,
dark waters,1944.0,"thriller, black-and-white, film noir, psychological thriller",,,,
dark waters,1994.0,"b-movie, horror, supernatural",,,,
dark wings - the mothman chronicle,2009.0,documentary,,,,
dark woods,2009.0,"thriller, suspense, psychological thriller",,,,
dark world,2008.0,"thriller, crime thriller, mystery",,,,
darkdrive,1996.0,"thriller, science fiction, psychological thriller",,,,
darkened room,2002.0,"short film, surrealism, indie",,,,
darkened rooms,1929.0,mystery,,,,
darkening sky,2011.0,"science fiction, horror",,,,
darker than amber,1970.0,"crime fiction, melodrama, mystery, drama, crime thriller, action",,,,
darkest hour,2017.0,,30000000.0,56468410.0,94378797.0,150847207.0
darklands,1998.0,horror,,,,
darklight,2004.0,"thriller, science fiction, television movie",,,,
darkly dawns the duck,1991.0,animation,,,,
darkman,1990.0,"crime fiction, thriller, science fiction, horror, superhero movie, superhero, action/adventure, action",,,,
darkman ii: the return of durant,1995.0,"crime fiction, thriller, science fiction, superhero movie, action/adventure, action",,,,
darkness at noon,1956.0,japanese movies,,,,
darkness in tallinn,1993.0,"thriller, satire, world cinema",,,,
darkon,2006.0,"culture & society, biography, documentary",,,,
darkside blues,1994.0,"science fiction, anime, japanese movies, animation",,,,
darktown revue,1931.0,"short film, musical, comedy, black-and-white, early black cinema",,,,
darling,2010.0,"romance film, drama",,,,
darling,2012.0,romance film,,,,
darling,2007.0,drama,,,,
darling,1965.0,"romantic drama, romance film, drama",,,,
darling,2007.0,"drama, musical, horror, bollywood, world cinema",,,,
darling companion,2012.0,drama,12000000.0,,,
darling darling,2000.0,romance film,,,,
darling lili,1970.0,"thriller, romantic comedy, melodrama, musical, drama, comedy, war film, romance film, musical drama, spy",22000000.0,,,
"darling, how could you!",1951.0,comedy,,,,
darmiyan,1997.0,drama,,,,
darna,1951.0,filipino movies,,,,
darna mana hai,2003.0,"horror, bollywood, world cinema",,,,
"darna, kuno?",1979.0,parody,,,,
darpan chaya,2010.0,drama,,,,
darr,1993.0,"thriller, horror, world cinema, bollywood",,,,
darsanam,1973.0,,,,,
darth vader's psychic hotline,2002.0,"short film, fan film, indie",,,,
daruchini dip,2007.0,romance film,,,,
daruvu,2012.0,action,,,,
darwaaza bandh rakho,2006.0,"comedy, world cinema",,,,
darwaza,1978.0,horror,,,,
darwin,2011.0,"historical fiction, drama, documentary",,,,
darwin's nightmare,2004.0,"culture & society, biography, environmental science, world cinema, political cinema, social issues, documentary",,,,
das arche noah prinzip,1984.0,science fiction,,,,
das boot,1981.0,"thriller, world cinema, history, action/adventure, drama, war film, action",12000000.0,,,
das boxende känguruh,1895.0,"short film, silent film, indie, black-and-white, documentary",,,,
das einfache mädchen,1957.0,"romance film, musical, comedy film",,,,
das erbe,1935.0,propaganda film,,,,
das experiment,2001.0,"thriller, drama",,,,
das fest des huhnes,1992.0,"parody, comedy",,,,
das fliegende klassenzimmer,1973.0,comedy,,,,
das fräulein,2006.0,"drama, indie, world cinema",,,,
das fräulein von scuderi,1955.0,"crime fiction, drama",,,,
das geheimnis der drei dschunken,1965.0,spy,,,,
das geheimnisvolle wrack,1954.0,"family film, adventure",,,,
das grosse spiel,1942.0,sports,,,,
das gäßchen zum paradies,1936.0,"comedy film, drama",,,,
das kleine und das große glück,1953.0,"romance film, drama",,,,
das leben der anderen,2007.0,,2000000.0,,,
das letzte u-boot,1993.0,"japanese movies, drama, war film",,,,
das liebeskonzil,1982.0,,,,,
das lied vom trompeter,1964.0,drama,,,,
das merkwürdige verhalten geschlechtsreifer großstädter zur paarungszeit,1998.0,"romance film, comedy film",,,,
das millionenspiel,1970.0,"thriller, science fiction, action, drama",,,,
das mirakel,1912.0,"short film, silent film, indie, black-and-white",,,,
das mädchen auf dem brett,1967.0,drama,,,,
das mädchen und der staatsanwalt,1962.0,drama,,,,
das rad,2003.0,"stop motion, short film, fantasy, comedy, animation",,,,
das schreckliche mädchen,1990.0,"political cinema, drama, comedy, world cinema, political drama",,,,
das schwarze schaf,1960.0,"crime fiction, comedy",,,,
das siebente jahr,1968.0,drama,,,,
das spielzeug von paris,1925.0,"silent film, indie, black-and-white",,,,
das sündige dorf,1966.0,comedy film,,,,
das sündige dorf,1954.0,comedy film,,,,
das sündige dorf,1940.0,comedy film,,,,
das tal der sieben monde,1966.0,drama,,,,
das tapfere schneiderlein,1956.0,"family film, fantasy",,,,
das testament des dr. mabuse,1932.0,"crime fiction, thriller, horror, art film, world cinema, master criminal films, black-and-white, drama, crime thriller",,,,
das totenschiff,1959.0,adventure,,,,
das verhexte fischerdorf,1962.0,comedy film,,,,
das vermächtnis des inka,1965.0,"western, adventure",,,,
das wandernde bild,1920.0,romance film,,,,
das weisse band: eine deutsche kindergeschichte,2009.0,,18000000.0,,,
das wilde leben,2007.0,"drama, political drama, world cinema",,,,
das zweite schraube-fragment,1985.0,"short film, adventure",,,,
dasarathan,1993.0,,,,,
dasavatharam,2007.0,"action/adventure, disaster, science fiction, tamil cinema, world cinema",,,,
dasepo naughty girls,2006.0,"lgbt, sex comedy, world cinema, musical, satire, comedy, teen",,,,
dash and lilly,1999.0,"romantic drama, period piece, drama, romance film, biopic [feature]",,,,
dashamukha,2012.0,crime fiction,,,,
dasharatham,1989.0,"comedy film, drama",,,,
dashavatar,2008.0,"musical, bollywood, world cinema, animation",,,,
dashyu ratnakar,1962.0,drama,,,,
dastaan,1972.0,"romantic drama, romance film, drama, world cinema",,,,
dastak,1970.0,"world cinema, black-and-white, musical, drama, romantic drama, romance film, bollywood",,,,
dastak,1996.0,"thriller, world cinema",,,,
dasvidaniya,2008.0,"drama, comedy",,,,
date bait,1960.0,drama,,,,
date with an angel,1987.0,"romantic comedy, indie, fantasy, comedy, romance film, fantasy comedy, romantic fantasy, religious film",,,,
date with disaster,1958.0,"crime fiction, drama",,,,
dateline diamonds,1965.0,"crime fiction, indie, musical, drama, comedy, crime thriller",,,,
dating the enemy,1996.0,"sex comedy, romance film, comedy",,,,
dating: do's and don'ts,1949.0,short film,,,,
dattuputhran,1970.0,,,,,
daud,1997.0,"action/adventure, musical, world cinema, bollywood",,,,
daughter from danang,2002.0,"culture & society, biography, war film, interpersonal relationships, documentary",,,,
daughter of darkness,1948.0,thriller,,,,
daughter of darkness,1990.0,horror,,,,
daughter of don q,1946.0,"crime fiction, action, adventure, black-and-white",,,,
daughter of shanghai,1937.0,"crime fiction, crime thriller, drama, black-and-white",,,,
daughter of the dragon,1931.0,"crime fiction, mystery, master criminal films, drama, black-and-white",,,,
daughter of the east,1924.0,silent film,,,,
daughter of the mind,1969.0,"thriller, horror",,,,
daughter of the peaks,1914.0,"short film, silent film, drama, black-and-white",,,,
daughter of the tong,1939.0,"thriller, crime fiction, drama, crime thriller, action, spy",,,,
daughters,1997.0,drama,,,,
daughters courageous,1939.0,"family drama, drama, black-and-white",,,,
daughters of darkness,1971.0,"erotic thriller, gothic film, erotic drama, horror",,,,
daughters of destiny,1954.0,"drama, comedy-drama, comedy, black-and-white",,,,
daughters of pharmacist kim,1963.0,"family film, drama",,,,
daughters of the dust,1991.0,"indie, family drama, period piece, drama, romance film, feminist film, family film",,,,
daughters of today,1928.0,silent film,,,,
daughters who pay,1925.0,"silent film, drama, indie, black-and-white",,,,
"daughters, daughters",1973.0,"drama, comedy, world cinema",,,,
daulat,1937.0,,,,,
daulat,1949.0,,,,,
daulat,1982.0,"musical, action, drama, bollywood, world cinema",,,,
daulat ki jung,1992.0,"romance film, action, adventure",,,,
daun di atas bantal,1998.0,"drama, childhood drama",,,,
dauria,1971.0,"romantic drama, period piece, drama, romance film, war film",,,,
dav bakdong meas,1972.0,,,,,
dave,1993.0,"americana, comedy-drama, political satire, satire, comedy, political cinema, romance film",,,,
dave and the giant pickle,1996.0,"short film, musical, ""childrens"", animation",,,,
dave attell's insomniac tour,2006.0,"comedy, stand-up comedy",,,,
dave brubeck: in his own sweet way,2010.0,documentary,,,,
dave chappelle's block party,2006.0,"hip hop movies, concert film, comedy, music, stand-up comedy, documentary",3000000.0,,,
dave chappelle: for what it's worth,2004.0,"comedy, stand-up comedy",,,,
david,2012.0,,,,,
david,1988.0,drama,,,,
david,1978.0,"drama, world cinema",,,,
david & fatima,2008.0,"romantic drama, romance film, drama, indie",,,,
david & layla,2006.0,"romantic comedy, indie, slice of life story, comedy-drama, comedy, romance film",,,,
david & the magic pearl,1988.0,animation,,,,
david and bathsheba,1951.0,"christian film, costume drama, historical fiction, epic, period piece, drama, romantic drama, romance film",,,,
david and goliath,1960.0,"adventure, world cinema, epic, action/adventure, drama, action",,,,
david and lisa,1962.0,"romantic drama, romance film, drama",,,,
david copperfield,2000.0,costume drama,,,,
david copperfield,1911.0,"silent film, drama",,,,
david copperfield,1993.0,"costume drama, animation",,,,
david copperfield,2000.0,"costume drama, drama",,,,
david copperfield,1969.0,costume drama,,,,
david copperfield,1913.0,"silent film, drama",,,,
david garrick,1913.0,"short film, drama",,,,
david gilmour in concert,2002.0,concert film,,,,
david gilmour live 1984,1984.0,concert film,,,,
david golder,1931.0,drama,,,,
david gray's estate,1914.0,"short film, silent film, drama, indie, black-and-white",,,,
david harum,1915.0,"romance film, drama, silent film, comedy film",,,,
david holzman's diary,1968.0,"mockumentary, indie, comedy-drama, experimental film, satire, drama, comedy, avant-garde",,,,
david livingstone,1936.0,"historical fiction, adventure",,,,
david lynch: the art life,2017.0,,,,,
david's birthday,2009.0,"lgbt, romantic drama, romance film, drama, world cinema",,,,
david's mother,1994.0,"family drama, drama, television movie",,,,
davitelj protiv davitelja,1984.0,"thriller, black comedy, horror, comedy, comedy thriller",,,,
davpech,2011.0,drama,,,,
davy,1958.0,"comedy film, drama",,,,
davy crockett and the river pirates,1956.0,"action, adventure",,,,
"davy crockett, king of the wild frontier",1955.0,"western, action, family film, biopic [feature], adventure",,,,
