Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
aniyathi pravu,1997.0,"romance film, drama",,,,
anjaam,1994.0,"thriller, drama, bollywood",,,,
anjaana,1969.0,"drama, world cinema",,,,
anjaana anjaani,2010.0,"world cinema, musical, drama, comedy, romance film, bollywood",,,,
anjaane,2000.0,,,,,
anjaane,2005.0,"thriller, drama, world cinema, supernatural",,,,
anjada gandu,1988.0,drama,,,,
anjali,1990.0,"musical, family drama, tamil cinema",,,,
anjane mein,1978.0,"family film, drama",,,,
anjaneya,2003.0,"tamil cinema, crime drama",,,,
anjaneyulu,2009.0,"crime fiction, thriller, action, drama",,,,
anjathe,2008.0,drama,,,,
anji,2004.0,"thriller, science fiction, action, drama, adventure",,,,
anjuman,1970.0,drama,,,,
anjuran nasib,1952.0,drama,,,,
ankahee,2006.0,"romantic drama, romance film, drama, bollywood, world cinema",,,,
ankara ekspresi,1971.0,"romance film, drama, adventure, war film",,,,
ankh ka tara,1978.0,drama,,,,
ankhiyon ke jharokhon se,1978.0,"romantic drama, romance film, drama, bollywood, world cinema",,,,
ankhon mein tum ho,1997.0,"musical, drama, bollywood, world cinema",,,,
"ankit, pallavi & friends",2008.0,drama,,,,
ankuram,1993.0,drama,,,,
ankush,1986.0,drama,,,,
anmol,1993.0,world cinema,,,,
anmol ghadi,1946.0,"musical, drama, romance film",,,,
anmol ratan,1950.0,"drama, bollywood",,,,
anmol tasveer,1978.0,,,,,
ann carver's profession,1933.0,drama,,,,
anna,1951.0,"drama, black-and-white",4357373.0,,,
anna,1987.0,"drama, indie",4357373.0,,,
anna,1967.0,musical,4357373.0,,,
anna,1964.0,,4357373.0,,,
anna & bella,1984.0,"short film, animation",,,,
anna and the king,1999.0,"costume drama, epic, period piece, drama, film adaptation, romantic drama, romance film",75000000.0,,,
anna and the king of siam,1946.0,"melodrama, black-and-white, period piece, drama, romantic drama, romance film, political drama",,,,
anna and the moods,2007.0,"short film, animation",,,,
anna ascends,1922.0,"silent film, drama, romance film",,,,
anna boleyn,1920.0,"silent film, world cinema, historical fiction, black-and-white, period piece, drama, biopic [feature], biographical film",,,,
anna bond,2012.0,"thriller, romance film, action",,,,
anna christie,1930.0,"pre-code, romance film, drama, black-and-white, romantic drama",,,,
anna christie,1931.0,"drama, black-and-white",,,,
anna christie,1923.0,"silent film, indie, black-and-white",,,,
anna di brooklyn,1958.0,"romantic comedy, romance film, comedy",,,,
anna in kungfuland,2003.0,"romantic comedy, sports, world cinema, action/adventure, martial arts film, drama, comedy, romantic drama, romance film, chinese movies",,,,
anna karamazoff,1991.0,drama,,,,
anna lucasta,1949.0,drama,,,,
anna lucasta,1958.0,"romantic drama, romance film, drama",,,,
anna m.,2007.0,"thriller, drama",,,,
anna magdalena,1998.0,"romantic comedy, chinese movies, comedy",,,,
anna nicole,2009.0,"biographical film, drama, biopic [feature]",,,,
anna proletářka,1953.0,drama,,,,
anna susanna,1953.0,"crime fiction, drama",,,,
anna to the infinite power,1983.0,"thriller, science fiction, ""childrens/family"", drama, film adaptation, family film",,,,
anna's dream,2002.0,"drama, comedy",,,,
anna's eve,2004.0,"b-movie, horror",,,,
anna's storm,2007.0,"thriller, science fiction, indie, television movie, drama, action",,,,
anna-liisa,1922.0,drama,,,,
annabel takes a tour,1938.0,comedy,,,,
annabelle,2014.0,,6500000.0,84273813.0,172773848.0,257047661.0
annabelle comes home,2019.0,,,,,
annabelle's wish,1997.0,"""childrens/family"", holiday film, family-oriented adventure, animated musical",,,,
annabelle: creation,2017.0,,15000000.0,102092201.0,204500000.0,306592201.0
annadammula anubandham,1975.0,drama,,,,
annadammula savaal,1978.0,drama,,,,
annadata,1972.0,drama,,,,
annadha shilpangal,1971.0,,,,,
annai velankanni,1971.0,drama,,,,
annaiyin aanai,1958.0,,,,,
annakili,1976.0,,,,,
annamalai,1992.0,"world cinema, drama, romantic drama, romance film, action, bollywood",,,,
annamayya,1997.0,"musical, historical drama",,,,
annan thambi,2008.0,world cinema,,,,
annanagar mudhal theru,1987.0,,,,,
annapolis,2006.0,"sports, romance film, drama, boxing",,,,
annapurna,1960.0,drama,,,,
annarakkannanum thannalayathu,2010.0,drama,,,,
annarth,2002.0,"action/adventure, drama, world cinema",,,,
annavaram,2007.0,"thriller, musical, action, world cinema, tollywood",,,,
annavru,2003.0,,,,,
annayya,1993.0,drama,,,,
annayya,2000.0,"family film, action",,,,
anne against the world,1929.0,"drama, silent film, comedy-drama, black-and-white",,,,
anne b. real,2003.0,"hip hop movies, drama",,,,
anne frank remembered,1995.0,"political cinema, history, biography, war film, documentary",,,,
anne of avonlea,1987.0,"family film, coming of age, period piece",,,,
anne of avonlea,1975.0,"family film, drama",,,,
anne of green gables,1919.0,"silent film, indie, black-and-white",,,,
anne of green gables,1956.0,musical,,,,
anne of green gables,1985.0,"costume drama, drama, television movie",,,,
anne of green gables,1934.0,"family film, drama, comedy, black-and-white",,,,
anne of green gables: a new beginning,2008.0,"family film, drama",,,,
anne of green gables: the continuing story,2000.0,"marriage drama, drama",,,,
anne of the indies,1951.0,"swashbuckler films, action, adventure",,,,
anne of the thousand days,1969.0,"costume drama, historical fiction, period piece, marriage drama, drama, romantic drama, romance film",,,,
anne one hundred,1933.0,drama,,,,
anne trister,1986.0,drama,,,,
anneliese: the exorcist tapes,2011.0,horror,,,,
anni struggenti,1979.0,"romance film, drama",,,,
annibale,1959.0,"action, drama, adventure",,,,
annie (2014),2014.0,,,,,
annie get your gun,1950.0,"romantic comedy, western, action/adventure, musical, comedy, romance film",3768785.0,,,
annie hall,1977.0,"romantic comedy, comedy of manners, drama, comedy, romance film, new hollywood",4000000.0,,,
annie laurie,1927.0,"silent film, indie, black-and-white",,,,
annie oakley,1935.0,"action/adventure, biographical film, drama, western, black-and-white",,,,
annie's coming out,1984.0,drama,,,,
annie's point,2005.0,"family film, family drama, drama, comedy, television movie",,,,
annie-for-spite,1917.0,"silent film, black-and-white",,,,
annie: a royal adventure!,1995.0,"family film, comedy, adventure, television movie",,,,
annigoni: portrait of an artist,1995.0,documentary,,,,
annihilation,2018.0,,55000000.0,32732301.0,10338614.0,43070915.0
annihilation earth,2009.0,"science fiction, action",,,,
anniversary trouble,1935.0,"short film, family film, comedy, black-and-white",,,,
anniyan,2005.0,"thriller, horror, world cinema, psychological thriller, short film, musical, drama, tamil cinema",,,,
anno domini 1573,1975.0,"history, drama, war film",,,,
annorikal,2005.0,drama,,,,
annum innum ennum,2012.0,,,,,
anny – story of a prostitute,1912.0,"romance film, drama",,,,
annychka,1969.0,drama,,,,
anokha,1975.0,"crime fiction, action, drama",,,,
anokha daan,1972.0,,,,,
anokha milan,1972.0,drama,,,,
anokha pyar,1948.0,romance film,,,,
anokha rishta,1986.0,"world cinema, musical, drama, romantic drama, romance film, bollywood",,,,
anokhi ada,1973.0,"romantic drama, romance film, drama",,,,
anokhi pehchan,1972.0,drama,,,,
anokhi raat,1968.0,"romantic drama, romance film, drama, world cinema",,,,
anomalisa,2015.0,,8000000.0,,,
anomalías eléctricas,2010.0,"short film, comedy film, animation",,,,
anonymous,2011.0,"thriller, drama",27500000.0,,,
anonymous,2011.0,short film,27500000.0,,,
anonymous rex,2004.0,"science fiction, fantasy, television movie",,,,
anonymously yours,2002.0,"culture & society, biography, law & crime, gender issues, social issues, documentary",,,,
another 48 hrs.,1990.0,"crime fiction, buddy film, action comedy, buddy cop, action/adventure, comedy, action",,,,
another chance,1989.0,comedy,,,,
another cinderella story,2008.0,"romantic comedy, musical, ""childrens"", comedy, romance film, teen",,,,
another country,1984.0,"lgbt, romantic drama, romance film, drama, gay themed",,,,
another dawn,1937.0,"romance film, drama, adventure",,,,
another day,2001.0,"romantic drama, romance film, drama, television movie",,,,
another day at the office,2003.0,"music, documentary",,,,
another day in paradise,1998.0,"crime fiction, drama",,,,
another earth,2011.0,"science fiction, mystery, fantasy, drama, romantic drama, romance film",175000.0,,,
another fine mess,1930.0,"short film, remake, comedy, black-and-white, slapstick",,,,
another gay movie,2006.0,"parody, lgbt, sex comedy, gay, gay interest, coming of age, comedy, gay themed, romance film, romantic comedy",,,,
another gay sequel: gays gone wild,2008.0,"lgbt, parody, sex comedy, coming of age, comedy, gay themed",,,,
another happy day,2011.0,"black comedy, drama",4000000.0,,,
another harvest moon,2009.0,"family drama, drama, indie, melodrama",,,,
another job for the undertaker,1901.0,"silent film, indie, comedy",,,,
another lady innocent,2004.0,"romance film, anime, drama, animation",,,,
another life,2001.0,"crime fiction, period piece, drama, indie",,,,
another man's poison,1952.0,"crime fiction, thriller, melodrama, black-and-white, drama, suspense, crime thriller",,,,
another midnight run,1994.0,comedy,,,,
another mother,1996.0,drama,,,,
another nice mess,1972.0,"satire, comedy",,,,
another part of the forest,1948.0,"drama, black-and-white",,,,
another perfect stranger,2007.0,drama,,,,
another public enemy,2005.0,"crime fiction, action/adventure, thriller, world cinema",,,,
another romance of celluloid,1938.0,short film,,,,
another round,2020.0,,,,,
another scandal,1924.0,"silent film, drama",,,,
another shore,1948.0,comedy,,,,
another side of peace,2005.0,documentary,,,,
another stakeout,1993.0,"action/adventure, action comedy, action, comedy-drama, comedy",,,,
another state of mind,1984.0,"biographical film, documentary",,,,
another thin man,1939.0,"thriller, detective fiction, detective, screwball comedy, comedy thriller, black-and-white, mystery, comedy, crime thriller",,,,
"another time, another place",1958.0,"romantic drama, romance film, drama, black-and-white",,,,
another way,1982.0,"lgbt, biography, world cinema, history, drama, political drama",,,,
another wild idea,1934.0,"short film, science fiction, comedy, black-and-white",,,,
another woman,1988.0,"drama, psychological thriller",,,,
another you,1991.0,"crime comedy, screwball comedy, buddy film, comedy",,,,
anpadh,1962.0,"romantic drama, romance film, drama, world cinema",,,,
ansel adams: a documentary film,2002.0,documentary,,,,
answer this!,2010.0,"romance film, drama, comedy",,,,
answered by fire,1999.0,drama,,,,
answering the call: ground zero's volunteers,2005.0,"culture & society, history, biography, documentary",,,,
answers to nothing,2011.0,"mystery, drama",,,,
ant-man,2008.0,"thriller, science fiction, superhero movie, superhero, action/adventure, comedy",130000000.0,,,
ant-man and the wasp,2018.0,,130000000.0,,,
ant0man,2015.0,,,,,
ant0man and the wasp,2018.0,,,,,
ant0man and the wasp: quantumania,2023.0,,,,,
antaheen,2009.0,"romance film, drama",,,,
antaheen jatra,2004.0,,,,,
antar mahal,2005.0,art film,,,,
antara dua darjat,1960.0,"musical, drama",,,,
antaratama,2008.0,drama,,,,
antarctic crossing,1958.0,"short film, history, biography, documentary",,,,
antarctic edge: 70âº south,2015.0,,150000.0,,,
antarctic journal,2005.0,"mystery, horror, psychological thriller",,,,
antarctica: a year on ice,2014.0,,1000000.0,,,
antardwand,2010.0,drama,,,,
antares,2004.0,"ensemble film, erotic drama, drama, world cinema",,,,
antarjali yatra,1987.0,drama,,,,
antarnaad,1991.0,art film,,,,
antastulu,1966.0,drama,,,,
ante up,1974.0,comedy film,,,,
antebellum,2020.0,,,,,
antenna,1969.0,black-and-white,,,,
"anteojito y antifaz, mil intentos y un invento",1972.0,animation,,,,
anth,1993.0,"musical, drama, world cinema, bollywood",,,,
antha ezhu naatkal,1983.0,"romance film, drama",,,,
antham,1992.0,action,,,,
anthapuram,1998.0,"action, drama",,,,
anthem,1991.0,short film,,,,
anthem to beauty,1997.0,documentary,,,,
anthimanthaarai,1996.0,drama,,,,
anthony adverse,1936.0,"adventure, epic, black-and-white, period piece, drama, film adaptation, romantic drama, romance film",,,,
anthony kaun hai,2006.0,"comedy, world cinema",,,,
anthony yaar?,2009.0,action,,,,
anthony zimmer,2005.0,"thriller, crime thriller, romance film, world cinema",,,,
anthrax war,2009.0,documentary,,,,
anthropoid,2016.0,,,,,
anthropophagous,1980.0,"horror, slasher",,,,
anthropos yia oles tis doulies,1966.0,comedy,,,,
anthu inthu preethi banthu,2008.0,romance film,,,,
anthuleni katha,1976.0,"family film, drama",,,,
anti-corruption,1975.0,chinese movies,,,,
anti-hero,1999.0,action,,,,
anti-semitism in the 21st century: the resurgence,2007.0,documentary,,,,
antibirth,2016.0,,2500000.0,,,
antibodies,2005.0,"thriller, crime thriller, psychological thriller, world cinema",,,,
antibody,2002.0,"thriller, action/adventure, science fiction, action, horror",,,,
anticasanova,1985.0,comedy,,,,
antichrist,2009.0,"thriller, horror, indie, world cinema, supernatural, psychological thriller, erotic thriller, fantasy, drama",,,,
antigone,1961.0,"existentialism, drama, black-and-white, world cinema",,,,
antigua vida mía,2001.0,drama,,,,
antikiller,2002.0,"crime fiction, action",,,,
antique,2008.0,"comedy, world cinema",,,,
antiviral,2012.0,"horror, sci-fi thriller",3100000.0,,,
antlers,2021.0,,,,,
antoine,2008.0,documentary,,,,
antoine and antoinette,1947.0,"romantic comedy, world cinema, black-and-white, drama, comedy, romantic drama, romance film",,,,
antoine and colette,1962.0,"short film, black-and-white",,,,
antoine and sebastian,2013.0,,,,,
anton,1973.0,drama,,,,
anton chekhov's the duel,2009.0,"period piece, drama, film adaptation",,,,
"anton spelec, sharp-shooter",1932.0,comedy,,,,
antonia,1995.0,"world cinema, family drama, comedy-drama, drama, comedy, feminist film",,,,
antonia and jane,1991.0,"comedy film, comedy",,,,
antonia: a portrait of the woman,1974.0,"gender issues, music, biography, history, documentary",,,,
antonieta,1982.0,"period piece, drama, art film, world cinema",,,,
antonio gaudi,1984.0,"short film, world cinema, documentary",,,,
antonio lopez 1970: sex fashion & disco,2018.0,,,,,
antonio's breakfast,2005.0,"short film, drama",,,,
antony and cleopatra,1908.0,"silent film, drama, indie, black-and-white",,,,
antony and cleopatra,1974.0,"period piece, drama, television movie",,,,
antony and cleopatra,1972.0,"costume drama, drama",,,,
ants in the pantry,1970.0,"short film, animation",,,,
ants in the pantry,1936.0,"short film, comedy, black-and-white",,,,
ants in the pants,2000.0,,,,,
antz,1998.0,"adventure, computer animation, animation, fantasy, comedy, family film, fantasy comedy",60000000.0,,,
antônia,2007.0,musical,,,,
anu,2009.0,"feminist film, drama",,,,
anubandham,1985.0,drama,,,,
anubhav,1971.0,"world cinema, bollywood, black-and-white",,,,
anubhavangal paalichakal,1971.0,drama,,,,
anukokunda oka roju,2005.0,"thriller, horror, suspense, world cinema, tollywood",,,,
anumanaspadam,2007.0,"thriller, musical, bollywood, world cinema",,,,
anumodhanam,1978.0,,,,,
anupama,1966.0,"family film, drama, bollywood, world cinema",,,,
anuraag,1972.0,bollywood,,,,
anuradha,1960.0,"world cinema, black-and-white, musical, drama, romantic drama, romance film, bollywood",,,,
anuranan,2006.0,"musical, drama, art film, world cinema",,,,
anurodh,1977.0,bollywood,,,,
anus magillicutty,2003.0,"romance film, b-movie, comedy",,,,
anuvaadamillathe,2006.0,,,,,
anuvahood,2011.0,"action/adventure, action, comedy",,,,
anveshana,1985.0,"thriller, mystery",,,,
anveshanam,1972.0,,,,,
anveshichu kandethiyilla,1968.0,,,,,
anvil! the story of anvil,2008.0,"music, rockumentary, biography, documentary",,,,
anwar,2010.0,"action, spy",,,,
anwar,2007.0,"musical, drama, world cinema, bollywood",,,,
anweshippin kandethum,2024.0,,,,,
anxiety,1998.0,"drama, family drama, comedy-drama",,,,
any bonds today?,1942.0,"short film, propaganda film, animation",,,,
any day now,1976.0,"music, science fiction, dystopia",,,,
any given sunday,1999.0,"sports, ensemble film, drama",60000000.0,,,
any given thursday,2002.0,"music, concert film",,,,
any gun can play,1967.0,"action/adventure, western, spaghetti western, world cinema",,,,
any mother's son,1997.0,drama,,,,
any number can play,1949.0,drama,,,,
any number can win,1963.0,"crime fiction, thriller, world cinema, drama, crime thriller, romance film",,,,
any old port,1932.0,"short film, comedy, black-and-white",,,,
any rags?,1933.0,short film,,,,
any way the wind blows,2003.0,comedy-drama,,,,
any wednesday,1966.0,"romantic comedy, screwball comedy, comedy of manners, comedy-drama, drama, comedy, romance film",,,,
any which way you can,1980.0,"biker film, buddy film, action comedy, action/adventure, comedy, action",,,,
anya's bell,1999.0,drama,,,,
anyar,2003.0,drama,,,,
anyay abichar,1985.0,action,,,,
anybody here seen kelly?,1928.0,silent film,,,,
anybody's goat,1932.0,"short film, comedy, black-and-white",,,,
anybody's nightmare,2001.0,"crime fiction, drama",,,,
anyone but you,2023.0,,,,,
anyone can play,1968.0,"romantic comedy, world cinema, drama, comedy, romantic drama, romance film",,,,
anything can happen,1953.0,"romance film, comedy, docudrama",,,,
anything for a song,1943.0,"musical, comedy, black-and-white",,,,
anything for her,2008.0,"thriller, world cinema",,,,
anything goes,1936.0,"musical, black-and-white",,,,
anything goes,1956.0,"musical, comedy",,,,
anything once,1917.0,"silent film, drama, black-and-white",,,,
anything to declare?,1938.0,"crime fiction, thriller",,,,
anything to survive,1990.0,adventure,,,,
anytown,2009.0,"crime fiction, drama",,,,
"anytown, usa",2005.0,documentary,,,,
anywhere but here,1999.0,"road movie, family drama, comedy-drama, coming of age, comedy, film adaptation, drama, romantic drama, romance film, family film",23000000.0,,,
"anywhere, u.s.a.",2008.0,"black comedy, indie, comedy",,,,
anzio,1968.0,"action, drama, war film",,,,
anđele moj dragi,1996.0,,,,,
ao no honou,2003.0,japanese movies,,,,
aoi sanmyaku,1949.0,"japanese movies, romance film, drama",,,,
apa kata hati,2008.0,comedy,,,,
apa khabar orang kampung,2007.0,documentary,,,,
apabad,2012.0,,,,,
apache,1954.0,"action/adventure, revisionist western, western, action, indian western",,,,
apache ambush,1955.0,"western, action, black-and-white",,,,
apache blood,1975.0,"western, action, adventure",,,,
apache rose,1947.0,western,,,,
apache territory,1958.0,"western, action, romance film",,,,
apache woman,1955.0,"western, adventure, b-western",,,,
apaches,1977.0,"education, short film, western, ""childrens"", drama",,,,
apaharan,2005.0,"thriller, musical, drama, bollywood, world cinema",,,,
apaporis,2010.0,documentary,,,,
aparajita tumi,2012.0,drama,,,,
aparajito,1956.0,"bengali cinema, art film, world cinema, family drama, drama, coming of age, bollywood",,,,
aparan,1988.0,"thriller, mystery",,,,
aparichita,1978.0,"thriller, suspense",,,,
aparichithan,2004.0,"thriller, mystery, horror, adventure",,,,
apariencias,2000.0,"romantic comedy, lgbt, world cinema, drama, comedy, romantic drama, romance film, comedy of errors",,,,
aparoopa,1982.0,,,,,
apart from life,1970.0,japanese movies,,,,
apart together,2010.0,"history, drama, chinese movies, world cinema",,,,
apartado de correos 1001,1950.0,crime fiction,,,,
apartment,2010.0,"thriller, mystery, drama",,,,
apartment 1303,2007.0,"japanese movies, horror, world cinema, supernatural",,,,
apartment 1303 3d,2012.0,horror,,,,
apartment 143,2012.0,,,,,
apartment eight,1987.0,short film,,,,
apartment for peggy,1948.0,"comedy-drama, drama, comedy",,,,
apartment hunting,2000.0,"romantic comedy, romance film, comedy, indie",,,,
apartment wife: adulterous passion,2000.0,japanese movies,,,,
apartment wife: affair in the afternoon,1971.0,"japanese movies, erotica, pornographic movie",,,,
apartment wife: moans from next door,2001.0,"japanese movies, erotica, pornographic movie",,,,
apartment zero,1989.0,"thriller, lgbt, psychological thriller, drama, suspense, political thriller, crime thriller",,,,
apasionadamente,1944.0,"romantic comedy, romance film, black-and-white",,,,
apasionados,2002.0,"romantic comedy, world cinema, drama, comedy, romantic drama, romance film",,,,
apasionata,1983.0,"romance film, drama",,,,
"apat dapat, dapat apat",2007.0,"filipino movies, world cinema, comedy",,,,
apavadu,1941.0,drama,,,,
ape and super-ape,1972.0,"nature, animals, culture & society, documentary",,,,
ape suzette,1966.0,"short film, animation",,,,
apeksha,1979.0,"short film, documentary",,,,
apenas un delincuente,1949.0,"crime fiction, drama, black-and-white",,,,
apes of wrath,1991.0,animation,,,,
apes of wrath,1959.0,"short film, family film, animation",,,,
aphrodite,1982.0,"lgbt, exploitation, world cinema, adult, softcore porn, period piece, drama, film adaptation",,,,
apio verde,2012.0,thriller,,,,
apmaan ki aag,1990.0,"crime fiction, comedy film, action",,,,
apna desh,1972.0,"romantic drama, romance film, drama, world cinema",,,,
apna khoon,1978.0,"crime fiction, action, comedy",,,,
apna sapna money money,2006.0,"bollywood, musical, romance film, world cinema, comedy",,,,
apnapan,1977.0,"romantic drama, romance film, drama, world cinema",,,,
apne,2007.0,"sports, family drama, drama, world cinema",,,,
apne dam par,1996.0,"crime fiction, action, drama",,,,
apne dushman,1975.0,"crime, drama",,,,
apne huye paraye,1964.0,,,,,
apocalipsis 13,2003.0,"drama, black-and-white",,,,
apocalipsur,2005.0,drama,,,,
apocalypse,1998.0,"action/adventure, christian film, disaster, drama",,,,
apocalypse,1998.0,thriller,,,,
apocalypse iii: tribulation,2000.0,"thriller, action/adventure, science fiction, action, drama",,,,
apocalypse now,1979.0,"anti-war, adventure, existentialism, jungle film, drama, war film, anti-war film, new hollywood",31500000.0,,,
apocalypse now,1979.0,"anti-war, adventure, existentialism, jungle film, drama, war film, anti-war film, new hollywood",31500000.0,,,
apocalypse now,1979.0,"anti-war, adventure, existentialism, jungle film, drama, war film, anti-war film, new hollywood",31500000.0,,,
apocalypse now redux,2001.0,"anti-war, adventure, jungle film, epic, action/adventure, drama, war film, action, anti-war film",,,,
apocalypse oz,2006.0,short film,,,,
"apocalypse, ca",2011.0,"fantasy, adventure, comedy",,,,
apogee of fear,2008.0,"short film, science fiction",,,,
apokal,1971.0,drama,,,,
apollo 11,1996.0,drama,,,,
apollo 13,1995.0,"history, drama, adventure",65000000.0,,,
apology,2006.0,"short film, indie",,,,
apology,1986.0,thriller,,,,
apoorva,2008.0,drama,,,,
apoorva sagodharargal,1989.0,world cinema,,,,
apoorva sagodharargal,1949.0,"drama, adventure",,,,
apoorvaragam,2010.0,"thriller, drama",,,,
appalam,2011.0,,,,,
appassionata,1974.0,"erotic drama, drama",,,,
appayya,2014.0,romance film,,,,
appearances,1921.0,"silent film, drama, indie, black-and-white",,,,
appearances are deceptive,1942.0,"short film, sponsored film",,,,
applause,2009.0,"drama, world cinema",,,,
applause,1929.0,"drama, musical, pre-code, black-and-white",,,,
apple jack,2003.0,"short film, comedy",,,,
apple trees,1992.0,drama,,,,
appleseed,2005.0,"thriller, science fiction, japanese movies, world cinema, computer animation, animation, action/adventure, anime, action",,,,
appointment for love,1941.0,"romance film, comedy, black-and-white",,,,
appointment for murder,1951.0,crime fiction,,,,
appointment in honduras,1953.0,"thriller, romance film, action, adventure, comedy film",,,,
appointment in london,1952.0,"war film, adventure, black-and-white, combat films",,,,
appointment in tokyo,1945.0,"history, propaganda film, war film",,,,
appointment with a shadow,1957.0,"crime fiction, drama",,,,
appointment with crime,1946.0,"thriller, crime thriller, drama",,,,
appointment with danger,1951.0,"thriller, crime fiction, detective fiction, detective, crime drama, black-and-white, drama, crime thriller, film noir",,,,
appointment with death,1988.0,"mystery, detective fiction, whodunit, detective",,,,
appointment with fear,1985.0,horror,,,,
appointment with venus,1951.0,"drama, comedy, war film",,,,
appoopan,1976.0,,,,,
appropriate behavior,2015.0,,,,,
appu,2003.0,romance film,,,,
appu,1990.0,"thriller, drama, comedy",,,,
appu,2000.0,"romance film, action, drama, bollywood",,,,
appu chesi pappu koodu,1958.0,"drama, comedy",,,,
appula apparao,1991.0,"comedy film, bollywood, world cinema",,,,
appunni,1984.0,"romance film, drama, comedy film",,,,
appuntamento a ischia,1960.0,comedy,,,,
appuntamento in riviera,1962.0,"musical, comedy",,,,
appunti per un film sull'india,1968.0,"short film, documentary",,,,
appunti su un fatto di cronaca,1951.0,"short film, documentary",,,,
apradh,1972.0,"musical, drama, bollywood, world cinema",,,,
apradhi,1992.0,,,,,
april,1961.0,"short film, romance film, drama, comedy, black-and-white",,,,
"april 1, 2000",1952.0,science fiction,,,,
april 1st vidudhala,1991.0,world cinema,,,,
april and the extraordinary world,2016.0,,,,,
april bride,2009.0,"japanese movies, melodrama, drama",,,,
april fool,2010.0,comedy,,,,
april fool,1964.0,"comedy film, romance film",,,,
april fool's day,2008.0,"science fiction, horror, slasher, teen",5000000.0,,,
april fool's day,1986.0,"mystery, horror, slasher, teen, comedy",5000000.0,,,
april fools,2007.0,horror,,,,
april in paris,1952.0,"romantic comedy, romance film, musical, comedy, musical comedy",,,,
april love,1957.0,"animal picture, musical, drama, film adaptation, romantic drama, romance film",,,,
april madhathil,2003.0,"romantic drama, romance film, drama, world cinema",,,,
april maze,1930.0,"short film, animation",,,,
april showers,2009.0,"crime fiction, drama, indie",,,,
april showers,1923.0,silent film,,,,
april snow,2005.0,"romantic drama, drama",,,,
april story,1998.0,japanese movies,,,,
april's shower,2006.0,"romantic comedy, lgbt, sex comedy, indie, gay, gay interest, drama, comedy, gay themed, romance film",,,,
"april, come she will",2024.0,,,,,
aprile,1998.0,"drama, comedy-drama, comedy, essay film",,,,
après le bal,1897.0,"short film, silent film",,,,
après vous,2003.0,,,,,
après vous...,2003.0,"romantic comedy, world cinema, comedy of manners, drama, comedy, romantic drama, romance film",,,,
apt,2006.0,"horror, psychological thriller",,,,
apt pupil,1998.0,"drama, period piece, horror, psychological thriller, film adaptation",,,,
apur sansar,1959.0,"drama, bengali cinema, coming of age, art film, world cinema",,,,
aqua teen hunger force colon movie film for theaters,2007.0,,750000.0,,,
aquaman and the lost kingdom,2023.0,,,,,
aquamania,1961.0,short film,,,,
aquanoids,2003.0,"natural horror films, science fiction, horror",,,,
aquarius,2016.0,,,,,
aquatic house party,1949.0,"short film, black-and-white",,,,
aquel famoso remington,1982.0,drama,,,,
aquello que amamos,1959.0,black-and-white,,,,
aquellos años locos,1971.0,"musical, comedy",,,,
aqui na terra,1993.0,drama,,,,
ara,2008.0,drama,,,,
ara pavan,1961.0,,,,,
ara soyza,1978.0,comedy,,,,
