Name,Year,Genres,Budget,domestic_gross,foreign_gross,worldwide_gross
leatherface: texas chainsaw massacre iii,1990.0,"cult, horror, slasher, road-horror",,,,
leathernecking,1930.0,"musical, comedy film",,,,
leatherstocking,1924.0,"western, coming of age, silent film, black-and-white, war film",,,,
leave 'em laughing,1928.0,"short film, silent film, comedy, black-and-white, indie",,,,
leave her to heaven,1945.0,"crime fiction, melodrama, crime drama, drama, romantic drama, romance film, film noir",,,,
leave it to beaver,1997.0,"family film, domestic comedy, comedy, comedy film, ""childrens/family""",,,,
leave it to smith,1933.0,comedy,,,,
leave no trace,2018.0,,,,,
leave them laughing,2010.0,documentary,,,,
leave us alone,1975.0,"crime fiction, drama",,,,
leaves from satan's book,1921.0,"silent film, world cinema, historical fiction, black-and-white, period piece, drama, comedy, religious film",,,,
leaves of grass,2009.0,"thriller, crime fiction, indie, comedy-drama, comedy thriller, drama, comedy, black comedy",9000000.0,,,
leavin' the game on luckie street,2008.0,"music, documentary",,,,
leaving,2011.0,"comedy film, drama",,,,
leaving fear behind,2008.0,"short film, documentary",,,,
leaving las vegas,1995.0,"tragedy, erotica, world cinema, addiction drama, drama, film adaptation, romantic drama, romance film, indie",4000000.0,,,
leaving metropolis,2002.0,"lgbt, ensemble film, indie, gay, gay interest, drama, gay themed, romantic drama",,,,
leaving normal,1992.0,"drama, road movie, feminist film, buddy film, comedy",,,,
lebanon,2006.0,pornographic movie,,,,
lebanon,2009.0,"drama, world cinema, war film",,,,
lebbra bianca,1951.0,crime fiction,,,,
leben zu zweit,1968.0,comedy film,,,,
"lebewohl, fremde",1991.0,drama,,,,
lecherous older sister,2000.0,japanese movies,,,,
lecture 21,2008.0,"drama, indie",,,,
led zeppelin,2003.0,"music, documentary",,,,
leda: the fantastic adventure of yohko,1985.0,"science fiction, fantasy, adventure",,,,
lee dae-ro can't die,2005.0,"action, comedy",,,,
lee daniels' the butler,2013.0,,30000000.0,,,
lee rock,1991.0,"action/adventure, drama, chinese movies, world cinema, biopic [feature]",,,,
lee seong-gye king taejo,1965.0,"biography, biographical film, historical fiction, drama, historical drama",,,,
leeches!,2003.0,"b-movie, horror, natural horror films",,,,
leedvermaak,1989.0,drama,,,,
leela,2002.0,"romantic drama, romance film, drama",,,,
leelai,2007.0,horror,,,,
leelai,2012.0,"romance film, comedy",,,,
lef,1999.0,comedy,,,,
left 4 dead,2011.0,"short film, horror",,,,
left bank linkeroever,2008.0,"thriller, sports, drama, world cinema",,,,
left behind,2001.0,,18500000.0,14019924.0,13385972.0,27405896.0
left behind (2014),2014.0,,,,,
left behind ii: tribulation force,2002.0,"christian film, thriller, supernatural, fantasy, film adaptation, drama, family film",,,,
left behind: the movie,2001.0,"christian film, thriller, science fiction, indie, supernatural, action/adventure, fantasy, disaster, drama, action, airplanes and airports",,,,
left behind: world at war,2005.0,"christian film, thriller, political thriller, drama, film adaptation",,,,
left for dead,2007.0,"horror, slasher",,,,
left for dead,2007.0,"thriller, crime fiction, indie, action/adventure, martial arts film, crime thriller, action, adventure",,,,
left hand of gemini,1972.0,science fiction,,,,
left in darkness,2006.0,"b-movie, horror",,,,
left luggage,1998.0,"period piece, family drama, drama, indie, world cinema",,,,
left of reckoning,1984.0,short film,,,,
left right,2008.0,"family drama, drama, chinese movies, world cinema, melodrama",,,,
"left, right & centre",1959.0,romantic comedy,,,,
leftenan adnan,2000.0,war film,,,,
legacy,2008.0,"crime fiction, comedy-drama, comedy",,,,
legacy,2010.0,"thriller, world cinema, psychological thriller, suspense, political thriller",,,,
legacy,1998.0,"action/adventure, thriller, action, indie",,,,
legacy,2000.0,documentary,,,,
legacy of rage,1986.0,"thriller, action, martial arts film, chinese movies, world cinema",,,,
legacy: a mormon journey,1990.0,"western, historical fiction, drama",,,,
legal eagles,1986.0,"thriller, crime fiction, comedy thriller, mystery, comedy, courtroom comedy, legal drama, romance film, romantic comedy, courtroom drama",40000000.0,,,
legally blondes,2009.0,"comedy, teen",,,,
legally mad,2010.0,drama,,,,
legend no. 17,2021.0,,,,,
legend of a fighter,1982.0,"martial arts film, chinese movies",,,,
legend of crystania,1995.0,"science fiction, japanese movies, world cinema, animation, action/adventure, anime, fantasy",,,,
legend of dinosaurs & monster birds,1977.0,"thriller, japanese movies, world cinema, action/adventure, horror, action",,,,
legend of earthsea,2004.0,"drama, fantasy, adventure, television movie",,,,
legend of sealed book,1983.0,chinese movies,,,,
legend of seven monks,2006.0,"action/adventure, martial arts film, japanese movies, world cinema",,,,
legend of sudsakorn,2006.0,"action, fantasy, adventure",,,,
legend of the bat,1978.0,"wuxia, chinese movies, adventure",,,,
legend of the boneknapper dragon,2010.0,"short film, family film, adventure, animation",,,,
legend of the demon cat,2017.0,,,,,
legend of the dragon,1990.0,"comedy, chinese movies",,,,
legend of the fist: the return of chen zhen,2011.0,,,50433.0,27340245.0,27390678.0
legend of the fox,1980.0,"wuxia, martial arts film, chinese movies",,,,
legend of the liquid sword,1993.0,"wuxia, fantasy adventure, adventure, world cinema, action/adventure, martial arts film, fantasy, comedy, chinese movies",,,,
legend of the lost,1957.0,"action/adventure, western, adventure",,,,
legend of the millennium dragon,2011.0,"science fiction, japanese movies, adventure, historical fiction, animation, anime, fantasy, action",,,,
legend of the sacred stone,2000.0,"family film, action, fantasy, wuxia, adventure",,,,
legend of the werewolf,1975.0,"costume drama, horror, creature film",,,,
legend of the wolf,1997.0,"action/adventure, martial arts film, chinese movies, world cinema",,,,
legend of tianyun mountain,1980.0,"drama, chinese movies",,,,
legenda tatr,1995.0,historical fiction,,,,
legendary,2010.0,"sports, drama, indie",,,,
legendary amazons,2011.0,action,,,,
legendary assassin,2008.0,"thriller, world cinema, action/adventure, martial arts film, action, chinese movies",,,,
legendary champions,1968.0,documentary,,,,
legends of anika,1956.0,"romance film, drama",,,,
legends of jazz,2006.0,"music, documentary",,,,
legends of oz: dorothy's return,2014.0,,,,,
legends of oz: dorothyâs return,2014.0,,70000000.0,,,
legends of the fall,1994.0,"family drama, war film, western, period piece, drama, film adaptation, romantic drama, romance film",30000000.0,,,
legends of valhalla: thor,2011.0,"adventure, comedy film, animation, fantasy, family film, action",,,,
leghorn swoggled,1951.0,"short film, family film, comedy film, animation",,,,
legion (2010),2010.0,,,,,
legion of fire: killer ants!,1998.0,horror,,,,
legion of the dead,2005.0,"b-movie, horror, indie, supernatural",,,,
legion of the night,1995.0,"zombie film, horror",,,,
legiones redde,2006.0,,,,,
legionnaire,1998.0,"thriller, crime fiction, adventure, foreign legion, boxing, action/adventure, period piece, drama, war film, action thrillers, action",,,,
lego ahab and jezebel,2010.0,short film,,,,
lego atlantis: the movie,2010.0,"comedy film, animation",,,,
lego indiana jones and the raiders of the lost brick,2008.0,"parody, short film",,,,
lego star wars: bombad bounty,2010.0,"short film, science fiction, comedy, animation",,,,
lego star wars: revenge of the brick,2005.0,"science fiction, ""childrens"", animation",,,,
lego star wars: the quest for r2-d2,2009.0,short film,,,,
lego: the adventures of clutch powers,2010.0,"family film, adventure, animation",,,,
legoman's great escape,2002.0,short film,,,,
legong: dance of the virgins,1935.0,"silent film, indie, dance, short film, drama, romance film",,,,
legs,1983.0,"musical, drama",,,,
lehmann's honeymoon,1916.0,"silent film, comedy film",,,,
leif,1987.0,comedy film,,,,
leif jonker's darkness,1993.0,"b-movie, horror",,,,
leikkikalugangsteri,1969.0,"crime fiction, comedy film",,,,
leila,1996.0,"romance film, drama, world cinema",,,,
"leisurely pedestrians, open topped buses and hansom cabs with trotting horses",1889.0,"short film, silent film, indie, black-and-white",,,,
lejontämjaren,2003.0,"family film, drama, adventure",,,,
lejos del cielo,1950.0,black-and-white,,,,
lek,2000.0,"thriller, crime fiction, action",,,,
lekhayude maranam oru flashback,1983.0,"biographical film, drama",,,,
lekin,1991.0,"musical, drama, world cinema, bollywood",,,,
lel chamel,2010.0,"short film, action, drama",,,,
lelam,1997.0,"thriller, action, bollywood",,,,
lelíček ve službách sherlocka holmese,1932.0,comedy film,,,,
lembing awang pulang ke dayang,2009.0,drama,,,,
lemming,2005.0,"thriller, world cinema, psychological thriller, mystery, marriage drama, drama, comedy",,,,
lemmy,2010.0,"music, biographical film, documentary, rockumentary",,,,
lemon grove kids meet the monsters,1966.0,"action/adventure, cult, comedy, adventure",,,,
lemon popsicle,1978.0,"coming of age, romance film, drama, comedy, teen",,,,
lemon tree,2008.0,"drama, world cinema",,,,
lemonade joe,1964.0,"parody, adventure, world cinema, western, action/adventure, musical, comedy, romance film, comedy western",,,,
lemonade mouth,2011.0,"television movie, musical, ""childrens"", comedy, music, family film, teen",,,,
lemony snicket's a series of unfortunate events,2004.0,"adventure, ""childrens/family"", gothic film, fantasy, comedy, drama, black comedy, family film, steampunk",100000000.0,,,
lemora: a child's tale of the supernatural,1975.0,"cult, erotic thriller, horror, erotica, supernatural",,,,
length of war,1976.0,"thriller, action, drama, war film",,,,
leni riefenstahl: her dream of africa,2000.0,documentary,,,,
lenin in 1918,1939.0,war film,,,,
lenin in paris,1980.0,drama,,,,
lenin in poland,1966.0,"drama, black-and-white",,,,
"lenin, you rascal, you",1972.0,comedy,,,,
leningrad cowboys go america,1989.0,"road movie, americana, indie, comedy",,,,
leningrad cowboys meet moses,1994.0,"musical, comedy, adventure",,,,
lenny,1974.0,"biography, black-and-white, period piece, drama, biopic [feature], biographical film",,,,
lenny bruce: swear to tell the truth,1998.0,"history, biography, black-and-white, documentary",,,,
lenny the wonder dog,2004.0,"family film, comedy, adventure",,,,
lensman: secret of the lens,1984.0,"science fiction, action, animation",,,,
lentelied,1936.0,black-and-white,,,,
lentera merah,2006.0,"drama, horror",,,,
leo,2000.0,"thriller, drama, indie",,,,
leo and loree,1980.0,romance film,,,,
leo beuerman,1969.0,"short film, documentary",,,,
leo the last,1970.0,"drama, satire, comedy-drama, comedy, film adaptation",,,,
leo the lion: king of the jungle,1994.0,"japanese movies, animation",,,,
leon the pig farmer,1993.0,"satire, comedy, comedy of manners",,,,
leonard cohen: i'm your man,2006.0,"biography, music, biographical film, concert film, documentary",,,,
leonard part 6,1987.0,"parody, action/adventure, comedy film, action, spy",,,,
leones matadores,2011.0,horror,,,,
leoni leo,1917.0,"silent film, indie, black-and-white, adventure",,,,
leonie,2010.0,"japanese movies, biography, drama",,,,
leontine's husbands,1928.0,"silent film, comedy film",,,,
leopard in the snow,1979.0,"romantic drama, romance film, drama, film adaptation",,,,
lepel,2005.0,"""childrens fantasy"", ""childrens/family""",,,,
lepke,1975.0,"biography, drama",,,,
leprechaun,1993.0,"monster movie, horror, supernatural, cult, satire, comedy, slasher",,,,
leprechaun,1993.0,"horror, comedy",,,,
leprechaun 2,1994.0,"monster movie, horror, supernatural, creature film, cult, slasher",,,,
leprechaun 3,1994.0,"monster movie, horror, supernatural, creature film, cult, slasher",,,,
leprechaun 4: in space,1997.0,"monster movie, science fiction, horror, adventure, supernatural, creature film, cult",,,,
leprechaun in the hood,2000.0,"monster movie, cult, horror, supernatural",,,,
leprechaun: back 2 tha hood,2003.0,"monster movie, horror, supernatural, creature film, cult, horror comedy, slasher",,,,
leptirica,1973.0,"drama, horror",,,,
leroy & stitch,2006.0,"""childrens/family"", family film, ""childrens"", ""childrens fantasy"", animation",,,,
les 3 p'tits cochons,2007.0,"family drama, comedy-drama, comedy",,,,
les abysses,1963.0,"crime fiction, drama, docudrama",,,,
les accords de bella,2007.0,documentary,,,,
les amants,1958.0,"romantic drama, romance film, marriage drama, drama",,,,
les amants de vérone,1949.0,drama,,,,
les amants du pont saint-jean,1947.0,"drama, black-and-white",,,,
les ambassadeurs,1977.0,drama,,,,
les amitiés particulières,1964.0,"lgbt, drama",,,,
les amours d'astrée et de céladon,2007.0,"romantic drama, romance film, drama, art film, world cinema",,,,
les amours de la reine élisabeth,1912.0,"silent film, melodrama, historical fiction, short film, drama, romantic drama, romance film",,,,
les anges de satan,2007.0,drama,,,,
les anges exterminateurs,2006.0,"lgbt, thriller, erotica, world cinema, erotic thriller, drama, fantasy, romance film",,,,
les aventures de baron de munchhausen,1911.0,"silent film, indie, black-and-white",,,,
les aventures des schtroumpfs,1965.0,animation,,,,
les belles de nuit,1952.0,"musical, fantasy comedy, fantasy, comedy, romantic fantasy",,,,
les biches,1968.0,"lgbt, erotic drama, world cinema, gay, gay interest, drama, gay themed, romantic drama, romance film",,,,
les bicyclettes de belsize,1968.0,"short film, musical",,,,
les blagues de toto,2020.0,,,,,
les blanchisseuses,1896.0,"short film, silent film, black-and-white, documentary",,,,
les bons débarras,1980.0,"drama, family drama, coming of age",,,,
les boys,1997.0,comedy,,,,
les bricoleurs,1963.0,"thriller, comedy",,,,
les bronzã©s 3: amis pour la vie,2006.0,,42000000.0,,,
les bronzés,1978.0,"comedy film, adult",,,,
les bronzés 3 : amis pour la vie,2006.0,comedy film,,,,
les bronzés font du ski,1979.0,comedy,,,,
les cabinets de physique : la vie de société au 18e siècle,1964.0,short film,,,,
les carabiniers,1963.0,"anti-war, world cinema, satire, drama, war film, anti-war film",,,,
les caractères de la bruyère,1965.0,,,,,
les chevaliers du ciel,2005.0,"thriller, action/adventure, action, adventure, world cinema",,,,
les chevaux de bois,1896.0,"short film, silent film",,,,
les choristes,2004.0,,5500000.0,,,
les couloirs du temps: les visiteurs 2,1998.0,,20000000.0,,,
les cowboys,2016.0,,,,,
les côtelettes,2003.0,"drama, comedy",,,,
les dalton,2004.0,"western, comedy",,,,
les dames du bois de boulogne,1945.0,"romantic drama, romance film, drama, period piece, world cinema",,,,
les damnés de la mer,2008.0,documentary,,,,
les demoniaques,1974.0,"horror, world cinema, adult",,,,
les derniers jours du monde,2009.0,"romantic drama, romance film, drama, world cinema",,,,
les deux orphelines,1965.0,drama,,,,
les deux souris blanches,1974.0,"short film, animation",,,,
les diaboliques,1954.0,"thriller, crime fiction, world cinema, psychological thriller, black-and-white, mystery, drama, crime thriller, film noir",,,,
les enfants du borinage – lettre à henri storck,2000.0,documentary,,,,
les enfants terribles,1950.0,drama,,,,
les espions,1957.0,"thriller, drama, psychological thriller, spy",,,,
les fanatiques,1957.0,"thriller, drama",,,,
les femmes s'en balancent,1954.0,"crime fiction, drama",,,,
les feux de la chandeleur,1972.0,"romance film, melodrama, drama",,,,
les filles du botaniste,2006.0,"lgbt, romantic comedy, drama, comedy",,,,
les fils de la vie et de la mort,2007.0,"short film, documentary",,,,
les forgerons,1895.0,"short film, silent film, indie, black-and-white, documentary",,,,
les gauloises bleues,1968.0,"crime fiction, romance film, drama",,,,
les gaz mortels,1916.0,"silent film, black-and-white",,,,
les gens du voyage,1938.0,drama,,,,
les gens qui s'aiment,1999.0,"drama, comedy",,,,
les girls,1957.0,"musical, musical comedy, romance film, comedy",,,,
les godelureaux,1961.0,drama,,,,
les guichets du louvre,1974.0,drama,,,,
les herbes folles,2010.0,,14000000.0,,,
les histoires extraordinaires d'edgar poe,1965.0,short film,,,,
les hommes préfèrent les grosses,1981.0,comedy,,,,
les héritiers,1997.0,comedy,,,,
les infortunes d'un explorateur,1900.0,"short film, silent film",,,,
les innocents,1987.0,drama,,,,
les intouchables,2012.0,,10800000.0,,,
les intrigantes,1954.0,"thriller, crime fiction, drama",,,,
les invasions barbares,2003.0,,5000000.0,,,
les jeux de l'amour,1960.0,"romantic comedy, comedy-drama",,,,
les jeux de société,1989.0,"short film, drama, comedy",,,,
les jeux sont faits,1947.0,"drama, black-and-white",,,,
les larmes de l'émigration,2010.0,documentary,,,,
les liaisons dangereuses,2003.0,romantic drama,,,,
les liaisons dangereuses,1959.0,"erotica, world cinema, black-and-white, drama, romantic drama, romance film",,,,
les lions sont lâchés,1961.0,comedy film,,,,
les longs manteaux,1986.0,"action, adventure",,,,
les mains libres,2010.0,drama,,,,
les malheurs d'alfred,1972.0,comedy,,,,
les mauvais coups,1961.0,drama,,,,
les maîtres fous,1955.0,"short film, documentary",,,,
les miracles n'ont lieu qu'une fois,1951.0,comedy-drama,,,,
les miserables,2012.0,,65000000.0,,,
les miserables (2012),2012.0,,,,,
les miserables - the dream cast in concert,1995.0,"romantic drama, musical, comedy",,,,
les mistons,1958.0,"short film, coming of age, comedy-drama, black-and-white",,,,
les misérables,1958.0,drama,,,,
les misérables,1958.0,drama,,,,
les misérables,1978.0,"period piece, drama, film adaptation",,,,
les misérables,1978.0,"period piece, drama, film adaptation",,,,
les misérables,1982.0,drama,,,,
les misérables,1982.0,drama,,,,
les misérables,2012.0,"musical, drama",,,,
les misérables,2012.0,"musical, drama",,,,
les misérables,1998.0,"christian film, history, romance film, drama, crime fiction",,,,
les misérables,1998.0,"christian film, history, romance film, drama, crime fiction",,,,
les misérables,1925.0,"silent film, black-and-white",,,,
les misérables,1925.0,"silent film, black-and-white",,,,
les misérables,1909.0,"short film, silent film, drama, historical drama",,,,
les misérables,1909.0,"short film, silent film, drama, historical drama",,,,
les misérables,1995.0,"drama, world cinema",,,,
les misérables,1995.0,"drama, world cinema",,,,
les misérables,1948.0,drama,,,,
les misérables,1948.0,drama,,,,
les misérables,1952.0,"period piece, drama, black-and-white, film adaptation",,,,
les misérables,1952.0,"period piece, drama, black-and-white, film adaptation",,,,
les misérables,1935.0,"history, romance film, drama",,,,
les misérables,1935.0,"history, romance film, drama",,,,
les misérables,2000.0,"historical fiction, drama",,,,
les misérables,2000.0,"historical fiction, drama",,,,
les misérables,1934.0,"drama, world cinema, black-and-white",,,,
les misérables,1934.0,"drama, world cinema, black-and-white",,,,
les morfalous,1984.0,"action, adventure",,,,
les musiciens du ciel,1940.0,drama,,,,
les mutinés de l'elseneur,1936.0,"action, adventure",,,,
les mystéres du château du dé,1929.0,"short film, experimental film, surrealism, avant-garde",,,,
les métamorphoses du paysage : l'ère industrielle,1964.0,"short film, documentary",,,,
les nanas,1985.0,comedy,,,,
les nuits de la pleine lune,1984.0,"world cinema, comedy of manners, comedy-drama, drama, romantic drama, romance film",,,,
les oreilles,2008.0,"short film, drama",,,,
les palmes de m. schutz,1997.0,"biographical film, drama, comedy film",,,,
les parents terribles,1948.0,romantic drama,,,,
les parisiens,2004.0,"drama, comedy",,,,
les pas perdus,1964.0,"drama, black-and-white",,,,
les patterson saves the world,1987.0,comedy,,,,
les paumées du petit matin,1981.0,"crime fiction, drama, fantasy",,,,
les petites fugues,1979.0,"comedy film, drama",,,,
les petites vacances,2006.0,"comedy film, drama",,,,
les petits mouchoirs,2012.0,,25000000.0,,,
les plouffe,1981.0,"family drama, drama",,,,
les plus belles escroqueries du monde,1964.0,"crime fiction, japanese movies, crime comedy, world cinema, crime drama",,,,
les portes tournantes,1988.0,"period piece, family drama, drama",,,,
les raquetteurs,1958.0,"short film, documentary",,,,
les rendez-vous de paris,1995.0,"comedy of manners, comedy",,,,
les rois mages,2001.0,"fantasy, comedy",,,,
les saignantes,2005.0,"drama, science fiction, horror",,,,
les scélérats,1960.0,drama,,,,
les sept péchés capitaux,1962.0,comedy,,,,
les siens,2001.0,"short film, drama",,,,
les sorcières de salem,1957.0,"period piece, drama",,,,
les sous-doués en vacances,1982.0,"romance film, comedy, musical",,,,
les spécialistes,1985.0,"crime fiction, buddy film, adventure, caper story, action comedy, crime thriller",,,,
les sœurs fâchées,2004.0,"comedy film, drama",,,,
les temps qui changent,2006.0,"lgbt, romantic drama, romance film, drama, world cinema",,,,
les tontons flingueurs,1963.0,"gangster film, crime comedy, comedy, world cinema",,,,
les triplettes de belleville,2003.0,,2000000.0,,,
les trois frères,1995.0,"crime comedy, comedy",,,,
les tuche 4,2021.0,,,,,
les témoins,2007.0,"lgbt, world cinema, period piece, drama, romantic drama, romance film",,,,
les uns et les autres,1981.0,"music, period piece, drama, world cinema",,,,
les valseuses,1974.0,"crime fiction, sex comedy, buddy film, world cinema, drama, comedy, black comedy",,,,
les vampires,1915.0,"thriller, silent film, indie, black-and-white",,,,
les visiteurs,1993.0,"fantasy, comedy, world cinema",7000000.0,,,
les visiteurs du soir,1942.0,"romance film, fantasy, romantic fantasy, black-and-white",,,,
les visiteurs ii,1998.0,"science fiction, comedy",,,,
les yeux cernés,1964.0,"thriller, psychological thriller",,,,
les écuelles,1983.0,short film,,,,
les égouts du paradis,1979.0,"crime fiction, action",,,,
lesa lesa,2002.0,"world cinema, musical, drama, romantic drama, romance film, bollywood",,,,
lesbian adventures,2008.0,pornographic movie,,,,
lesbian adventures: wet panties,2010.0,"pornographic movie, adult",,,,
lesbian harem,1987.0,"japanese movies, fantasy",,,,
lesbian vampire killers,2009.0,"parody, action, horror, comedy, horror comedy",2000000.0,,,
"leslie, my name is evil",2009.0,"crime fiction, period piece, drama, comedy, black comedy, courtroom drama",,,,
less than the dust,1916.0,"silent film, drama",,,,
less than zero,1987.0,"crime fiction, romance film, drama, teen",,,,
lesson in murder,2022.0,,,,,
lesson of the evil,2012.0,,,,,
lesson xx,1995.0,"romance film, drama, comedy film",,,,
lessons in forgetting,2012.0,drama,,,,
lessons in the language of love,1995.0,short film,,,,
lessons of darkness,1992.0,"science fiction, world cinema, gulf war, war film, political cinema, documentary",,,,
let america laugh,2003.0,"concert film, comedy, stand-up comedy",,,,
let asfaltového holuba,1991.0,drama,,,,
let george do it,1938.0,comedy film,,,,
let george do it,1940.0,"musical, comedy",,,,
let him go,2020.0,,,,,
let him have it,1991.0,"crime fiction, crime drama, docudrama, drama, juvenile delinquency film, courtroom drama",,,,
let it be,1970.0,"music, rockumentary, concert film, biography, documentary",,,,
let it be me,1995.0,"musical, romance film",,,,
let it be me,1936.0,"comedy, animation",,,,
let it rain,2008.0,"drama, comedy, world cinema",,,,
let it rain,1927.0,"silent film, comedy, black-and-white",,,,
let it ride,1989.0,"sports, horse racing, comedy, slapstick",,,,
let it shine,2012.0,family film,,,,
let it snow,2001.0,"romantic comedy, romance film, comedy of errors, coming of age, comedy",,,,
let me die a woman,1978.0,"lgbt, sexploitation, adult, indie, documentary",,,,
let me dream again,1900.0,"short film, silent film",,,,
"let me explain, dear",1932.0,comedy film,,,,
let me tell ya 'bout black chicks,1985.0,pornographic movie,,,,
let my people go: the story of israel,1965.0,documentary,,,,
let my puppets come,1976.0,pornographic movie,,,,
let sleeping corpses lie,1974.0,"cult, zombie film, science fiction, horror, indie",,,,
let the bullets fly,2010.0,"western, action, comedy",,63012.0,104660302.0,104723314.0
let the cosmos rock,2008.0,,,,,
let the devil wear black,1999.0,"thriller, crime fiction, psychological thriller, mystery, drama, suspense, crime thriller",,,,
let the game begin,2009.0,"romantic comedy, romance film, comedy",,,,
let the good times roll,1973.0,"music, rockumentary, concert film, documentary",,,,
let the love begin,2005.0,"world cinema, filipino movies, drama, romantic drama, romance film, filipino",,,,
let the people sing,1942.0,comedy film,,,,
let the right one in,2008.0,"horror, world cinema, creature film, fantasy, drama, romance film",,,,
